"New 96DF.spc - RawData"
"Wavelength nm.","Abs."
677.00,0.025
677.50,0.025
678.00,0.025
678.50,0.025
679.00,0.025
679.50,0.024
680.00,0.024
680.50,0.024
681.00,0.024
681.50,0.024
682.00,0.024
682.50,0.024
683.00,0.024
683.50,0.024
684.00,0.024
684.50,0.024
685.00,0.024
685.50,0.024
686.00,0.024
686.50,0.024
687.00,0.024
687.50,0.024
688.00,0.024
688.50,0.023
689.00,0.023
689.50,0.023
690.00,0.023
690.50,0.023
691.00,0.023
691.50,0.023
692.00,0.023
692.50,0.023
693.00,0.023
693.50,0.023
694.00,0.023
694.50,0.023
695.00,0.023
695.50,0.023
696.00,0.022
696.50,0.022
697.00,0.022
697.50,0.022
698.00,0.022
698.50,0.022
699.00,0.022
699.50,0.022
700.00,0.022
700.50,0.022
701.00,0.022
701.50,0.022
702.00,0.022
702.50,0.022
703.00,0.022
703.50,0.021
704.00,0.021
704.50,0.021
705.00,0.021
705.50,0.021
706.00,0.021
706.50,0.021
707.00,0.021
707.50,0.021
708.00,0.021
708.50,0.021
709.00,0.021
709.50,0.021
710.00,0.021
710.50,0.021
711.00,0.021
711.50,0.021
712.00,0.021
712.50,0.021
713.00,0.021
713.50,0.021
714.00,0.021
714.50,0.020
715.00,0.020
715.50,0.020
716.00,0.020
716.50,0.020
717.00,0.020
717.50,0.020
718.00,0.020
718.50,0.020
719.00,0.020
719.50,0.020
720.00,0.020
720.50,0.020
721.00,0.020
721.50,0.020
722.00,0.020
722.50,0.020
723.00,0.020
723.50,0.020
724.00,0.020
724.50,0.020
725.00,0.020
725.50,0.020
726.00,0.020
726.50,0.020
727.00,0.020
727.50,0.020
728.00,0.020
728.50,0.020
729.00,0.020
729.50,0.020
730.00,0.020
730.50,0.020
731.00,0.020
731.50,0.020
732.00,0.020
732.50,0.020
733.00,0.020
733.50,0.020
734.00,0.020
734.50,0.020
735.00,0.020
735.50,0.020
736.00,0.020
736.50,0.020
737.00,0.020
737.50,0.020
738.00,0.020
738.50,0.020
739.00,0.020
739.50,0.020
740.00,0.020
740.50,0.020
741.00,0.020
741.50,0.020
742.00,0.020
742.50,0.020
743.00,0.020
743.50,0.020
744.00,0.020
744.50,0.020
745.00,0.020
745.50,0.020
746.00,0.020
746.50,0.020
747.00,0.020
747.50,0.020
748.00,0.020
748.50,0.020
749.00,0.020
749.50,0.020
750.00,0.020
750.50,0.020
751.00,0.020
751.50,0.020
752.00,0.020
752.50,0.020
753.00,0.020
753.50,0.020
754.00,0.020
754.50,0.020
755.00,0.020
755.50,0.020
756.00,0.020
756.50,0.020
757.00,0.020
757.50,0.020
758.00,0.020
758.50,0.020
759.00,0.020
759.50,0.020
760.00,0.020
760.50,0.020
761.00,0.020
761.50,0.020
762.00,0.020
762.50,0.020
763.00,0.020
763.50,0.020
764.00,0.020
764.50,0.020
765.00,0.020
765.50,0.020
766.00,0.020
766.50,0.020
767.00,0.020
767.50,0.020
768.00,0.020
768.50,0.020
769.00,0.020
769.50,0.020
770.00,0.020
770.50,0.020
771.00,0.020
771.50,0.020
772.00,0.020
772.50,0.020
773.00,0.020
773.50,0.020
774.00,0.020
774.50,0.020
775.00,0.020
775.50,0.020
776.00,0.020
776.50,0.020
777.00,0.020
777.50,0.020
778.00,0.020
778.50,0.020
779.00,0.020
779.50,0.020
780.00,0.020
780.50,0.020
781.00,0.020
781.50,0.020
782.00,0.020
782.50,0.020
783.00,0.020
783.50,0.020
784.00,0.020
784.50,0.020
785.00,0.020
785.50,0.020
786.00,0.020
786.50,0.020
787.00,0.020
787.50,0.020
788.00,0.020
788.50,0.020
789.00,0.020
789.50,0.020
790.00,0.020
790.50,0.020
791.00,0.020
791.50,0.020
792.00,0.020
792.50,0.020
793.00,0.020
793.50,0.020
794.00,0.020
794.50,0.020
795.00,0.020
795.50,0.020
796.00,0.020
796.50,0.020
797.00,0.020
797.50,0.020
798.00,0.020
798.50,0.020
799.00,0.020
799.50,0.020
800.00,0.020
800.50,0.021
801.00,0.021
801.50,0.021
802.00,0.021
802.50,0.021
803.00,0.021
803.50,0.021
804.00,0.021
804.50,0.021
805.00,0.021
805.50,0.021
806.00,0.021
806.50,0.021
807.00,0.021
807.50,0.021
808.00,0.021
808.50,0.021
809.00,0.021
809.50,0.021
810.00,0.021
810.50,0.021
811.00,0.021
811.50,0.021
812.00,0.021
812.50,0.021
813.00,0.021
813.50,0.021
814.00,0.021
814.50,0.021
815.00,0.021
815.50,0.021
816.00,0.021
816.50,0.021
817.00,0.021
817.50,0.021
818.00,0.021
818.50,0.021
819.00,0.021
819.50,0.021
820.00,0.021
820.50,0.021
821.00,0.021
821.50,0.021
822.00,0.021
822.50,0.021
823.00,0.021
823.50,0.021
824.00,0.021
824.50,0.021
825.00,0.021
825.50,0.021
826.00,0.022
826.50,0.022
827.00,0.022
827.50,0.022
828.00,0.022
828.50,0.022
829.00,0.022
829.50,0.022
830.00,0.022
830.50,0.022
831.00,0.022
831.50,0.022
832.00,0.022
832.50,0.022
833.00,0.022
833.50,0.022
834.00,0.022
834.50,0.022
835.00,0.022
835.50,0.022
836.00,0.022
836.50,0.022
837.00,0.022
837.50,0.022
838.00,0.022
838.50,0.022
839.00,0.022
839.50,0.022
840.00,0.022
840.50,0.022
841.00,0.022
841.50,0.022
842.00,0.022
842.50,0.022
843.00,0.022
843.50,0.022
844.00,0.022
844.50,0.022
845.00,0.022
845.50,0.022
846.00,0.022
846.50,0.022
847.00,0.022
847.50,0.022
848.00,0.022
848.50,0.022
849.00,0.022
849.50,0.022
850.00,0.022
850.50,0.022
851.00,0.022
851.50,0.022
852.00,0.022
852.50,0.022
853.00,0.022
853.50,0.022
854.00,0.022
854.50,0.022
855.00,0.022
855.50,0.022
856.00,0.022
856.50,0.022
857.00,0.023
857.50,0.023
858.00,0.023
858.50,0.023
859.00,0.023
859.50,0.023
860.00,0.023
860.50,0.023
861.00,0.023
861.50,0.023
862.00,0.023
862.50,0.023
863.00,0.023
863.50,0.023
864.00,0.023
864.50,0.023
865.00,0.024
865.50,0.024
866.00,0.024
866.50,0.024
867.00,0.024
867.50,0.024
868.00,0.024
868.50,0.024
869.00,0.024
869.50,0.024
870.00,0.024
870.50,0.025
871.00,0.025
871.50,0.025
872.00,0.025
872.50,0.025
873.00,0.025
873.50,0.025
874.00,0.025
874.50,0.025
875.00,0.025
875.50,0.025
876.00,0.025
876.50,0.025
877.00,0.025
877.50,0.025
878.00,0.025
878.50,0.025
879.00,0.025
879.50,0.025
880.00,0.025
880.50,0.025
881.00,0.024
881.50,0.024
882.00,0.024
882.50,0.024
883.00,0.024
883.50,0.024
884.00,0.024
884.50,0.024
885.00,0.024
885.50,0.024
886.00,0.024
886.50,0.024
887.00,0.024
887.50,0.024
888.00,0.023
888.50,0.023
889.00,0.024
889.50,0.024
890.00,0.024
890.50,0.024
891.00,0.024
891.50,0.024
892.00,0.024
892.50,0.025
893.00,0.025
893.50,0.024
894.00,0.025
894.50,0.025
895.00,0.025
895.50,0.025
896.00,0.025
896.50,0.024
897.00,0.024
897.50,0.024
898.00,0.024
898.50,0.024
899.00,0.024
899.50,0.024
900.00,0.023
900.50,0.024
901.00,0.023
901.50,0.023
902.00,0.023
902.50,0.022
903.00,0.022
903.50,0.023
904.00,0.024
904.50,0.025
905.00,0.025
905.50,0.025
906.00,0.025
906.50,0.024
907.00,0.024
907.50,0.023
908.00,0.023
908.50,0.024
909.00,0.024
909.50,0.025
910.00,0.024
910.50,0.023
911.00,0.024
911.50,0.024
912.00,0.024
912.50,0.024
913.00,0.025
913.50,0.026
914.00,0.025
914.50,0.024
915.00,0.024
915.50,0.023
916.00,0.023
916.50,0.023
917.00,0.023
917.50,0.022
918.00,0.023
918.50,0.024
919.00,0.024
919.50,0.023
920.00,0.022
920.50,0.022
921.00,0.023
921.50,0.023
922.00,0.022
922.50,0.022
923.00,0.022
923.50,0.022
924.00,0.022
924.50,0.021
925.00,0.020
925.50,0.020
926.00,0.019
926.50,0.020
927.00,0.022
927.50,0.020
928.00,0.020
928.50,0.022
929.00,0.022
929.50,0.022
930.00,0.022
930.50,0.022
931.00,0.023
931.50,0.021
932.00,0.020
932.50,0.020
933.00,0.021
933.50,0.021
934.00,0.021
934.50,0.020
935.00,0.019
935.50,0.020
936.00,0.020
936.50,0.021
937.00,0.022
937.50,0.024
938.00,0.025
938.50,0.024
939.00,0.022
939.50,0.023
940.00,0.022
940.50,0.022
941.00,0.023
941.50,0.022
942.00,0.021
942.50,0.020
943.00,0.020
943.50,0.020
944.00,0.020
944.50,0.020
945.00,0.021
945.50,0.023
946.00,0.023
946.50,0.023
947.00,0.023
947.50,0.022
948.00,0.022
948.50,0.022
949.00,0.019
949.50,0.020
950.00,0.023
950.50,0.022
951.00,0.022
951.50,0.023
952.00,0.021
952.50,0.019
953.00,0.020
953.50,0.020
954.00,0.021
954.50,0.022
955.00,0.021
955.50,0.021
956.00,0.022
956.50,0.025
957.00,0.024
957.50,0.023
958.00,0.022
958.50,0.022
959.00,0.023
959.50,0.020
960.00,0.018
960.50,0.019
961.00,0.022
961.50,0.025
962.00,0.027
962.50,0.026
963.00,0.026
963.50,0.025
964.00,0.024
964.50,0.022
965.00,0.021
965.50,0.020
966.00,0.021
966.50,0.024
967.00,0.023
967.50,0.023
968.00,0.025
968.50,0.023
969.00,0.021
969.50,0.021
970.00,0.022
970.50,0.023
971.00,0.023
971.50,0.023
972.00,0.023
972.50,0.022
973.00,0.023
973.50,0.022
974.00,0.022
974.50,0.021
975.00,0.022
975.50,0.025
976.00,0.028
976.50,0.028
977.00,0.028
977.50,0.028
978.00,0.026
978.50,0.024
979.00,0.022
979.50,0.022
980.00,0.023
980.50,0.024
981.00,0.024
981.50,0.024
982.00,0.028
982.50,0.033
983.00,0.033
983.50,0.030
984.00,0.032
984.50,0.036
985.00,0.031
985.50,0.027
986.00,0.026
986.50,0.024
987.00,0.021
987.50,0.021
988.00,0.021
988.50,0.019
989.00,0.020
989.50,0.023
990.00,0.025
990.50,0.025
991.00,0.028
991.50,0.029
992.00,0.030
992.50,0.032
993.00,0.029
993.50,0.026
994.00,0.025
994.50,0.026
995.00,0.029
995.50,0.026
996.00,0.024
996.50,0.025
997.00,0.027
997.50,0.029
998.00,0.031
998.50,0.031
999.00,0.028
999.50,0.026
1000.00,0.026
1000.50,0.022
1001.00,0.025
1001.50,0.029
1002.00,0.027
1002.50,0.025
1003.00,0.028
1003.50,0.029
1004.00,0.029
1004.50,0.026
1005.00,0.023
1005.50,0.026
1006.00,0.026
1006.50,0.027
1007.00,0.028
1007.50,0.024
1008.00,0.024
1008.50,0.025
1009.00,0.025
1009.50,0.024
1010.00,0.019
1010.50,0.021
1011.00,0.023
1011.50,0.021
1012.00,0.023
1012.50,0.018
1013.00,0.017
1013.50,0.021
1014.00,0.022
1014.50,0.027
1015.00,0.027
1015.50,0.027
1016.00,0.025
1016.50,0.020
1017.00,0.019
1017.50,0.019
1018.00,0.017
1018.50,0.020
1019.00,0.024
1019.50,0.022
1020.00,0.020
1020.50,0.018
1021.00,0.020
1021.50,0.019
1022.00,0.013
1022.50,0.009
1023.00,0.011
1023.50,0.014
1024.00,0.018
1024.50,0.023
1025.00,0.021
1025.50,0.015
1026.00,0.016
1026.50,0.020
1027.00,0.018
1027.50,0.017
1028.00,0.018
1028.50,0.019
1029.00,0.020
1029.50,0.022
1030.00,0.020
1030.50,0.022
1031.00,0.023
1031.50,0.019
1032.00,0.017
1032.50,0.016
1033.00,0.016
1033.50,0.019
1034.00,0.022
1034.50,0.021
1035.00,0.020
1035.50,0.024
1036.00,0.019
1036.50,0.017
1037.00,0.016
1037.50,0.015
1038.00,0.016
1038.50,0.017
1039.00,0.018
1039.50,0.020
1040.00,0.020
1040.50,0.018
1041.00,0.016
1041.50,0.016
1042.00,0.020
1042.50,0.021
1043.00,0.019
1043.50,0.018
1044.00,0.018
1044.50,0.016
1045.00,0.013
1045.50,0.015
1046.00,0.021
1046.50,0.026
1047.00,0.026
1047.50,0.022
1048.00,0.018
1048.50,0.018
1049.00,0.019
1049.50,0.020
1050.00,0.020
1050.50,0.019
1051.00,0.023
1051.50,0.025
1052.00,0.024
1052.50,0.022
1053.00,0.021
1053.50,0.020
1054.00,0.019
1054.50,0.015
1055.00,0.013
1055.50,0.012
1056.00,0.010
1056.50,0.011
1057.00,0.014
1057.50,0.016
1058.00,0.018
1058.50,0.019
1059.00,0.016
1059.50,0.014
1060.00,0.016
1060.50,0.014
1061.00,0.017
1061.50,0.019
1062.00,0.016
1062.50,0.015
1063.00,0.012
1063.50,0.015
1064.00,0.019
1064.50,0.023
1065.00,0.025
1065.50,0.022
1066.00,0.019
1066.50,0.021
1067.00,0.022
1067.50,0.017
1068.00,0.017
1068.50,0.018
1069.00,0.022
1069.50,0.025
1070.00,0.026
1070.50,0.022
1071.00,0.018
1071.50,0.021
1072.00,0.024
1072.50,0.024
1073.00,0.022
1073.50,0.018
1074.00,0.013
1074.50,0.010
1075.00,0.011
1075.50,0.012
1076.00,0.011
1076.50,0.012
1077.00,0.012
1077.50,0.010
1078.00,0.012
1078.50,0.014
1079.00,0.015
1079.50,0.017
1080.00,0.015
1080.50,0.011
1081.00,0.012
1081.50,0.016
1082.00,0.016
1082.50,0.015
1083.00,0.016
1083.50,0.014
1084.00,0.013
1084.50,0.013
1085.00,0.012
1085.50,0.012
1086.00,0.015
1086.50,0.014
1087.00,0.014
1087.50,0.018
1088.00,0.019
1088.50,0.020
1089.00,0.023
1089.50,0.021
1090.00,0.018
1090.50,0.014
1091.00,0.013
1091.50,0.011
1092.00,0.009
1092.50,0.010
1093.00,0.011
1093.50,0.012
1094.00,0.012
1094.50,0.013
1095.00,0.015
1095.50,0.016
1096.00,0.017
1096.50,0.017
1097.00,0.016
1097.50,0.014
1098.00,0.013
1098.50,0.017
1099.00,0.021
1099.50,0.021
1100.00,0.019
