A	B
2614.72191	-49.26021
2615.52994	-48.59507
2616.33776	-47.90713
2617.14536	-47.69088
2617.95274	-47.44424
2618.7599	-47.02971
2619.56684	-45.79613
2620.37356	-44.18447
2621.18007	-43.57524
2621.98635	-45.12474
2622.79242	-47.3075
2623.59826	-48.14006
2624.40389	-47.11204
2625.2093	-46.03148
2626.01449	-46.36249
2626.81946	-48.3121
2627.62421	-49.83839
2628.42875	-50.34062
2629.23306	-50.12336
2630.03716	-49.67007
2630.84103	-48.49928
2631.64469	-47.83775
2632.44813	-48.59262
2633.25136	-50.56225
2634.05436	-52.45138
2634.85714	-53.54991
2635.65971	-52.98437
2636.46206	-51.91923
2637.26419	-52.0834
2638.0661	-53.65128
2638.8678	-54.87183
2639.66927	-55.66239
2640.47053	-56.43922
2641.27157	-57.00596
2642.07239	-57.37692
2642.873	-58.17143
2643.67338	-58.85614
2644.47355	-58.92654
2645.2735	-58.83567
2646.07323	-59.18421
2646.87275	-59.23397
2647.67205	-59.10931
2648.47112	-59.06277
2649.26999	-59.79031
2650.06863	-60.70066
2650.86706	-61.83601
2651.66527	-62.62722
2652.46326	-63.55984
2653.26103	-64.0212
2654.05859	-64.10332
2654.85593	-63.81851
2655.65305	-64.02092
2656.44995	-64.0036
2657.24664	-63.85956
2658.04311	-64.08011
2658.83937	-65.22072
2659.6354	-65.67749
2660.43122	-65.03
2661.22682	-64.25974
2662.02221	-65.22335
2662.81738	-66.62488
2663.61233	-67.11717
2664.40706	-66.67609
2665.20158	-66.93567
2665.99588	-67.66646
2666.78997	-68.00077
2667.58383	-67.66891
2668.37748	-66.54107
2669.17092	-65.86156
2669.96413	-66.33635
2670.75714	-67.91853
2671.54992	-68.68104
2672.34249	-69.13296
2673.13484	-69.7874
2673.92698	-70.53917
2674.71889	-70.2318
2675.5106	-69.24434
2676.30208	-68.1216
2677.09335	-67.44533
2677.88441	-67.33849
2678.67525	-68.52815
2679.46587	-70.15421
2680.25627	-71.29016
2681.04646	-70.99979
2681.83644	-70.4766
2682.62619	-69.97643
2683.41574	-69.81834
2684.20506	-69.84565
2684.99417	-70.40395
2685.78307	-71.19967
2686.57175	-71.71809
2687.36021	-71.68504
2688.14846	-71.22264
2688.93649	-70.8194
2689.7243	-70.78234
2690.5119	-70.99193
2691.29929	-71.62049
2692.08646	-72.00875
2692.87341	-71.75
2693.66015	-70.65877
2694.44668	-70.72871
2695.23299	-72.06168
2696.01908	-73.78307
2696.80496	-73.86883
2697.59062	-73.14212
2698.37607	-72.6117
2699.1613	-73.29486
2699.94632	-73.64901
2700.73112	-73.25247
2701.51571	-72.39378
2702.30008	-72.00777
2703.08424	-71.34404
2703.86818	-70.79372
2704.65191	-71.11216
2705.43542	-72.08702
2706.21872	-72.27957
2707.0018	-71.44834
2707.78467	-71.1398
2708.56733	-71.9519
2709.34977	-73.34601
2710.13199	-73.81673
2710.914	-73.45351
2711.6958	-72.58387
2712.47738	-72.29069
2713.25875	-72.69316
2714.0399	-73.90712
2714.82084	-74.58909
2715.60157	-74.39901
2716.38208	-73.52465
2717.16237	-72.83281
2717.94245	-71.54428
2718.72232	-70.17813
2719.50198	-69.89092
2720.28142	-71.38241
2721.06064	-73.2022
2721.83965	-74.4335
2722.61845	-75.08034
2723.39704	-75.57236
2724.17541	-75.71608
2724.95356	-74.86569
2725.73151	-72.85889
2726.50924	-71.41741
2727.28675	-72.23599
2728.06405	-74.45307
2728.84114	-75.52895
2729.61802	-75.16364
2730.39468	-75.17923
2731.17113	-76.44838
2731.94736	-77.50761
2732.72338	-76.82834
2733.49919	-74.90408
2734.27478	-73.83586
2735.05016	-74.43
2735.82533	-75.30886
2736.60029	-74.87609
2737.37503	-74.32672
2738.14956	-74.86072
2738.92387	-75.80686
2739.69797	-75.14331
2740.47186	-73.97502
2741.24554	-73.60786
2742.019	-74.30324
2742.79225	-74.39784
2743.56529	-74.42153
2744.33811	-74.63631
2745.11073	-75.13049
2745.88313	-75.27969
2746.65531	-75.16625
2747.42729	-74.91699
2748.19905	-73.91954
2748.9706	-72.94121
2749.74193	-73.10346
2750.51306	-75.70599
2751.28397	-77.79627
2752.05467	-77.45854
2752.82515	-75.79778
2753.59543	-76.24198
2754.36549	-77.88693
2755.13534	-78.79784
2755.90497	-78.58516
2756.6744	-78.65842
2757.44361	-78.69755
2758.21261	-78.73136
2758.9814	-78.73578
2759.74998	-79.07126
2760.51834	-78.69616
2761.2865	-78.02965
2762.05444	-77.77507
2762.82217	-78.32041
2763.58968	-78.31404
2764.35699	-77.52967
2765.12408	-76.68063
2765.89096	-76.48039
2766.65763	-77.11694
2767.42409	-78.40367
2768.19034	-79.51775
2768.95637	-79.10795
2769.7222	-77.91583
2770.48781	-77.55389
2771.25321	-78.82782
2772.0184	-79.90926
2772.78338	-79.75122
2773.54814	-78.77882
2774.3127	-78.08394
2775.07704	-77.76669
2775.84117	-77.43278
2776.6051	-77.46836
2777.36881	-78.09862
2778.13231	-79.08492
2778.89559	-78.82764
2779.65867	-77.43266
2780.42154	-76.60984
2781.18419	-77.60934
2781.94664	-79.30601
2782.70887	-80.0765
2783.47089	-79.4979
2784.2327	-78.41383
2784.9943	-78.60432
2785.75569	-80.60897
2786.51687	-82.29121
2787.27784	-82.04101
2788.0386	-80.53814
2788.79915	-79.74842
2789.55949	-79.51115
2790.31961	-79.36324
2791.07953	-78.7255
2791.83923	-78.45386
2792.59873	-79.14979
2793.35801	-80.00105
2794.11709	-79.18162
2794.87595	-77.20054
2795.63461	-76.87001
2796.39305	-79.04675
2797.15128	-81.69115
2797.90931	-82.65284
2798.66712	-81.57728
2799.42472	-79.87636
2800.18212	-79.10993
2800.9393	-80.00524
2801.69627	-81.30448
2802.45304	-82.2285
2803.20959	-82.34382
2803.96594	-81.32177
2804.72207	-79.3099
2805.47799	-78.06557
2806.23371	-78.72601
2806.98921	-80.17599
2807.74451	-80.79999
2808.49959	-80.4449
2809.25447	-79.5078
2810.00914	-78.99643
2810.76359	-79.70453
2811.51784	-81.63991
2812.27188	-82.90702
2813.02571	-82.55117
2813.77933	-80.92361
2814.53274	-79.64933
2815.28594	-79.9226
2816.03893	-81.40885
2816.79171	-82.60875
2817.54429	-82.39929
2818.29665	-81.67288
2819.04881	-80.74286
2819.80075	-79.9839
2820.55249	-79.25183
2821.30402	-79.16499
2822.05534	-79.67799
2822.80645	-80.62498
2823.55735	-81.38785
2824.30804	-81.68219
2825.05852	-81.82683
2825.8088	-82.2616
2826.55886	-82.82098
2827.30872	-83.63272
2828.05837	-84.19165
2828.80781	-84.12487
2829.55704	-82.73996
2830.30607	-81.36996
2831.05488	-81.10529
2831.80349	-82.61953
2832.55189	-84.52975
2833.30008	-85.33981
2834.04806	-84.26842
2834.79583	-82.79965
2835.54339	-82.232
2836.29075	-82.6625
2837.0379	-82.82192
2837.78484	-82.74846
2838.53157	-82.76913
2839.2781	-83.50987
2840.02441	-84.12924
2840.77052	-84.08584
2841.51642	-83.2097
2842.26211	-82.77545
2843.0076	-83.10451
2843.75287	-83.807
2844.49794	-83.95687
2845.2428	-83.87179
2845.98745	-83.74943
2846.7319	-83.71651
2847.47614	-83.497
2848.22017	-83.71307
2848.96399	-84.1788
2849.7076	-85.04733
2850.45101	-86.4178
2851.19421	-88.54477
2851.9372	-89.64073
2852.67999	-88.92847
2853.42256	-86.82223
2854.16493	-84.54676
2854.9071	-82.63164
2855.64905	-82.44337
2856.3908	-84.59706
2857.13234	-87.37687
2857.87368	-88.47358
2858.6148	-88.05521
2859.35572	-88.07397
2860.09643	-88.46172
2860.83694	-88.12753
2861.57724	-87.34789
2862.31733	-87.27036
2863.05721	-87.28897
2863.79689	-86.48445
2864.53636	-85.36098
2865.27563	-84.81362
2866.01469	-85.27022
2866.75354	-85.90643
2867.49218	-86.08741
2868.23062	-85.66059
2868.96885	-86.1861
2869.70687	-87.04466
2870.44469	-87.53121
2871.1823	-86.99617
2871.91971	-86.85166
2872.6569	-86.37142
2873.3939	-85.85484
2874.13068	-85.39187
2874.86726	-86.14715
2875.60363	-86.94945
2876.3398	-87.06826
2877.07576	-85.9483
2877.81151	-85.40312
2878.54706	-86.06821
2879.2824	-88.00077
2880.01754	-89.20821
2880.75247	-89.19861
2881.48719	-87.63148
2882.22171	-86.66041
2882.95602	-86.7616
2883.69013	-87.62528
2884.42403	-87.26011
2885.15772	-86.2882
2885.89121	-86.27018
2886.6245	-87.86661
2887.35757	-89.05582
2888.09044	-88.32953
2888.82311	-87.20248
2889.55557	-86.91652
2890.28782	-87.37196
2891.01987	-87.50598
2891.75172	-87.76069
2892.48336	-87.47499
2893.21479	-87.26365
2893.94602	-87.86134
2894.67704	-89.60922
2895.40785	-90.28458
2896.13846	-88.95242
2896.86887	-87.04292
2897.59907	-86.7859
2898.32907	-88.30886
2899.05886	-89.75629
2899.78844	-89.87187
2900.51782	-88.98017
2901.247	-88.36289
2901.97597	-88.50072
2902.70473	-88.95517
2903.43329	-89.54899
2904.16165	-89.90781
2904.8898	-90.04533
2905.61775	-90.04124
2906.34549	-90.10709
2907.07302	-89.30742
2907.80036	-87.62502
2908.52748	-86.8891
2909.2544	-88.20021
2909.98112	-90.42479
2910.70763	-91.3105
2911.43394	-90.55712
2912.16005	-89.25421
2912.88595	-89.09196
2913.61164	-90.03112
2914.33713	-90.89777
2915.06242	-90.35367
2915.7875	-88.89921
2916.51238	-88.11831
2917.23705	-88.93086
2917.96152	-90.287
2918.68579	-90.8127
2919.40985	-90.38085
2920.1337	-89.7843
2920.85736	-90.00035
2921.5808	-90.83105
2922.30405	-91.44212
2923.02709	-90.76092
2923.74993	-89.70769
2924.47256	-89.25837
2925.19499	-90.3762
2925.91721	-91.50821
2926.63923	-91.855
2927.36105	-91.47298
2928.08267	-91.85221
2928.80408	-92.17719
2929.52528	-91.2712
2930.24628	-89.59591
2930.96708	-88.54788
2931.68768	-88.7513
2932.40807	-89.18558
2933.12826	-89.87405
2933.84825	-90.66556
2934.56803	-92.00696
2935.28761	-92.88454
2936.00698	-92.63478
2936.72615	-91.0738
2937.44512	-89.89578
2938.16389	-89.78024
2938.88245	-90.23293
2939.60081	-90.38693
2940.31896	-90.41459
2941.03691	-90.2289
2941.75466	-89.67559
2942.47221	-89.12456
2943.18955	-88.85695
2943.90669	-89.56724
2944.62363	-91.30501
2945.34037	-92.89012
2946.0569	-92.38922
2946.77323	-90.33547
2947.48935	-88.99122
2948.20528	-89.38637
2948.921	-91.03006
2949.63652	-92.09711
2950.35183	-91.52867
2951.06694	-91.83734
2951.78185	-93.50985
2952.49656	-91.04108
2953.21107	-79.29326
2953.92537	-69.70633
2954.63947	-72.86856
2955.35337	-85.37106
2956.06706	-92.876
2956.78056	-93.81056
2957.49385	-92.67038
2958.20694	-92.90377
2958.91982	-93.56532
2959.63251	-93.85966
2960.34499	-93.59231
2961.05727	-92.5696
2961.76934	-91.90492
2962.48122	-91.43936
2963.19289	-92.21766
2963.90437	-93.26535
2964.61563	-93.90652
2965.3267	-92.98103
2966.03757	-92.2751
2966.74823	-92.46588
2967.45869	-93.71781
2968.16895	-94.26091
2968.87901	-94.16298
2969.58887	-93.07513
2970.29852	-91.76404
2971.00798	-90.24188
2971.71723	-90.32254
2972.42628	-91.37887
2973.13513	-92.06929
2973.84378	-91.20283
2974.55222	-91.0588
2975.26047	-92.13271
2975.96851	-93.3338
2976.67635	-93.23949
2977.38399	-92.9881
2978.09143	-92.98291
2978.79867	-93.05263
2979.5057	-92.83887
2980.21254	-92.94024
2980.91917	-93.62494
2981.6256	-94.65181
2982.33183	-95.36072
2983.03787	-95.15718
2983.74369	-94.21126
2984.44932	-93.35555
2985.15475	-92.88558
2985.85998	-92.1211
2986.565	-90.95483
2987.26983	-90.88021
2987.97445	-92.39914
2988.67887	-93.97595
2989.3831	-93.73703
2990.08712	-92.45601
2990.79094	-91.46306
2991.49456	-91.44249
2992.19798	-91.34667
2992.9012	-91.13883
2993.60422	-91.07142
2994.30703	-92.14584
2995.00965	-93.47352
2995.71207	-93.99023
2996.41428	-93.05485
2997.1163	-92.11251
2997.81812	-92.12809
2998.51973	-92.77714
2999.22115	-92.84238
2999.92236	-92.31888
3000.62338	-91.61396
3001.32419	-90.87383
3002.0248	-90.23336
3002.72522	-91.11716
3003.42543	-93.41049
3004.12545	-95.27295
3004.82526	-94.89503
3005.52487	-93.70778
3006.22429	-93.0582
3006.9235	-93.08632
3007.62251	-92.94611
3008.32133	-92.93227
3009.01994	-93.05922
3009.71836	-93.46517
3010.41657	-94.0005
3011.11459	-94.21649
3011.8124	-93.48979
3012.51002	-92.89469
3013.20743	-93.38031
3013.90465	-93.92148
3014.60167	-93.39879
3015.29848	-92.72506
3015.9951	-92.83628
3016.69152	-92.45339
3017.38774	-91.1521
3018.08376	-89.92803
3018.77958	-90.52127
3019.4752	-92.57385
3020.17062	-94.6349
3020.86584	-94.90145
3021.56087	-93.78237
3022.25569	-93.11381
3022.95031	-93.61088
3023.64474	-94.65888
3024.33897	-95.23554
3025.03299	-95.49491
3025.72682	-95.12062
3026.42045	-94.23065
3027.11388	-93.20591
3027.80711	-93.12968
3028.50014	-94.03254
3029.19298	-94.76478
3029.88561	-94.77986
3030.57805	-94.7866
3031.27029	-95.37521
3031.96232	-95.48559
3032.65416	-94.28784
3033.3458	-92.92552
3034.03725	-92.64717
3034.72849	-93.08937
3035.41954	-92.9781
3036.11038	-92.85467
3036.80103	-93.17026
3037.49148	-93.40126
3038.18173	-93.04976
3038.87178	-92.67307
3039.56164	-92.93738
3040.25129	-93.50571
3040.94075	-94.15994
3041.63001	-94.21185
3042.31907	-94.04367
3043.00794	-94.12787
3043.6966	-94.55331
3044.38507	-94.51009
3045.07334	-94.12968
3045.76141	-94.34049
3046.44928	-95.40312
3047.13695	-96.13955
3047.82443	-95.83705
3048.51171	-95.24034
3049.19879	-95.80275
3049.88567	-96.80437
3050.57236	-96.76362
3051.25884	-94.75096
3051.94513	-92.34432
3052.63122	-91.66269
3053.31712	-93.32782
3054.00281	-95.38104
3054.68831	-96.18054
3055.37361	-95.84528
3056.05871	-95.1901
3056.74362	-94.88356
3057.42833	-95.5457
3058.11284	-96.65278
3058.79715	-96.74972
3059.48127	-95.54609
3060.16519	-94.69411
3060.84891	-95.1614
3061.53243	-96.24419
3062.21576	-96.78884
3062.89888	-97.41326
3063.58182	-98.33171
3064.26455	-99.00025
3064.94709	-98.27169
3065.62943	-97.22045
3066.31157	-96.88099
3066.99352	-97.47799
3067.67527	-97.96412
3068.35682	-98.41238
3069.03817	-99.07593
3069.71933	-99.76213
3070.40029	-99.41463
3071.08105	-97.83536
3071.76162	-95.66663
3072.44199	-94.52833
3073.12217	-94.51541
3073.80214	-95.22127
3074.48192	-96.09226
3075.16151	-97.19079
3075.84089	-96.97987
3076.52008	-95.08366
3077.19908	-93.56205
3077.87787	-94.46331
3078.55647	-96.39951
3079.23488	-96.3734
3079.91308	-94.98571
3080.5911	-94.9208
3081.26891	-96.96489
3081.94653	-98.15959
3082.62395	-97.79995
3083.30118	-97.77465
3083.97821	-98.89493
3084.65504	-99.21078
3085.33167	-98.05261
3086.00812	-97.17233
3086.68436	-96.90364
3087.36041	-96.45198
3088.03626	-96.00075
3088.71192	-97.14623
3089.38738	-98.715
3090.06264	-98.9997
3090.73771	-98.01996
3091.41258	-97.98272
3092.08726	-98.24032
3092.76174	-98.03525
3093.43602	-97.57798
3094.11011	-98.27035
3094.784	-98.93362
3095.4577	-98.19683
3096.1312	-97.55429
3096.80451	-98.42674
3097.47762	-100.46145
3098.15053	-100.3086
3098.82325	-99.37774
3099.49578	-98.81566
3100.1681	-99.05844
3100.84024	-97.3881
3101.51217	-95.82106
3102.18392	-96.35979
3102.85546	-99.19202
3103.52681	-101.25209
3104.19797	-101.17507
3104.86893	-99.03421
3105.53969	-96.88737
3106.21026	-96.51755
3106.88064	-98.03834
3107.55082	-99.2251
3108.2208	-99.08321
3108.89059	-98.5415
3109.56018	-98.36502
3110.22958	-97.72237
3110.89879	-96.72789
3111.5678	-97.01285
3112.23661	-98.84707
3112.90523	-100.57161
3113.57365	-100.9488
3114.24188	-101.01452
3114.90992	-101.19166
3115.57776	-101.24903
3116.2454	-100.37478
3116.91285	-99.29249
3117.58011	-98.24567
3118.24717	-97.92314
3118.91403	-98.28881
3119.5807	-99.17798
3120.24718	-99.39707
3120.91346	-98.81708
3121.57955	-98.25404
3122.24544	-98.73264
3122.91114	-99.51442
3123.57665	-100.06691
3124.24196	-100.24316
3124.90707	-100.54441
3125.572	-100.48476
3126.23672	-100.19153
3126.90125	-99.54383
3127.56559	-98.64571
3128.22974	-97.50483
3128.89369	-97.2476
3129.55744	-98.40541
3130.22101	-100.26001
3130.88437	-100.99045
3131.54755	-100.36763
3132.21053	-99.75763
3132.87331	-100.56242
3133.5359	-101.8703
3134.1983	-102.11907
3134.86051	-100.58348
3135.52252	-98.98633
3136.18433	-98.40792
3136.84595	-99.35616
3137.50738	-100.20019
3138.16862	-100.67342
3138.82966	-99.74146
3139.49051	-98.69874
3140.15116	-98.38262
3140.81162	-100.04585
3141.47189	-101.46946
3142.13196	-101.66908
3142.79184	-100.47157
3143.45152	-99.52178
3144.11102	-99.3369
3144.77032	-100.11804
3145.42942	-100.49219
3146.08833	-99.44908
3146.74705	-98.44319
3147.40558	-98.99227
3148.06391	-100.57374
3148.72205	-101.17259
3149.38	-100.78853
3150.03775	-100.02622
3150.69531	-99.56905
3151.35267	-99.42013
3152.00985	-99.47413
3152.66683	-99.23275
3153.32361	-98.76173
3153.98021	-98.45437
3154.63661	-98.97195
3155.29282	-99.92727
3155.94883	-100.93351
3156.60465	-101.52704
3157.26028	-101.65773
3157.91572	-100.82396
3158.57096	-99.49925
3159.22601	-98.77496
3159.88087	-99.17717
3160.53554	-99.89441
3161.19001	-100.02506
3161.84429	-99.72723
3162.49838	-100.02473
3163.15227	-101.19346
3163.80598	-102.09518
3164.45949	-101.63127
3165.1128	-100.5302
3165.76593	-100.182
3166.41886	-100.60521
3167.0716	-100.88165
3167.72415	-100.43468
3168.3765	-99.8444
3169.02867	-99.33096
3169.68064	-98.61607
3170.33242	-97.86291
3170.984	-98.25122
3171.6354	-100.10449
3172.2866	-101.53208
3172.93761	-101.90386
3173.58843	-101.63271
3174.23905	-101.23793
3174.88948	-99.9917
3175.53973	-99.18615
3176.18978	-99.74691
3176.83963	-101.25751
3177.4893	-102.30068
3178.13877	-102.84058
3178.78805	-102.86185
3179.43714	-102.02004
3180.08604	-100.24556
3180.73475	-98.8892
3181.38326	-99.19384
3182.03159	-100.92726
3182.67972	-102.15375
3183.32766	-101.82461
3183.9754	-100.52502
3184.62296	-100.02824
3185.27033	-101.12594
3185.9175	-102.78867
3186.56448	-102.70245
3187.21127	-101.03715
3187.85787	-99.81959
3188.50428	-100.62642
3189.15049	-101.81825
3189.79652	-102.49553
3190.44235	-101.96041
3191.08799	-101.39246
3191.73344	-100.76711
3192.3787	-100.7337
3193.02377	-100.9754
3193.66865	-101.95128
3194.31333	-102.94861
3194.95783	-102.75265
3195.60213	-101.48171
3196.24624	-100.35271
3196.89016	-100.89159
3197.5339	-102.40816
3198.17743	-104.40654
3198.82078	-105.11768
3199.46394	-104.61166
3200.10691	-103.20374
3200.74968	-102.54643
3201.39227	-101.55479
3202.03466	-100.85324
3202.67687	-101.36739
3203.31888	-103.6186
3203.9607	-104.28608
3204.60233	-102.56109
3205.24377	-101.08411
3205.88502	-102.25372
3206.52608	-104.96468
3207.16695	-106.29566
3207.80763	-105.82589
3208.44812	-103.98644
3209.08841	-102.90701
3209.72852	-102.54798
3210.36844	-103.08671
3211.00816	-103.43914
3211.6477	-103.98935
3212.28704	-104.23895
3212.9262	-104.72667
3213.56516	-104.9164
3214.20394	-104.6073
3214.84252	-104.23973
3215.48092	-105.30398
3216.11912	-106.87068
3216.75713	-107.16479
3217.39496	-106.41043
3218.03259	-106.29957
3218.67004	-106.62016
3219.30729	-106.54834
3219.94435	-106.22553
3220.58123	-106.37408
3221.21791	-106.69868
3221.8544	-107.12842
3222.49071	-106.9147
3223.12682	-106.28896
3223.76275	-105.33571
3224.39848	-105.07343
3225.03403	-105.2491
3225.66938	-106.23844
3226.30455	-107.05918
3226.93952	-107.24418
3227.57431	-106.45322
3228.2089	-105.67614
3228.84331	-105.35277
3229.47753	-106.00682
3230.11156	-106.92856
3230.74539	-107.49859
3231.37904	-107.30652
3232.0125	-106.95472
3232.64577	-106.20231
3233.27885	-105.87231
3233.91174	-106.29454
3234.54445	-107.33889
3235.17696	-107.55058
3235.80928	-107.3923
3236.44142	-106.87227
3237.07336	-105.6414
3237.70512	-102.98867
3238.33668	-100.79715
3238.96806	-101.15189
3239.59925	-104.19584
3240.23025	-107.39105
3240.86106	-108.52176
3241.49168	-107.95325
3242.12211	-107.2544
3242.75236	-107.16535
3243.38241	-106.55564
3244.01228	-105.58566
3244.64195	-105.56741
3245.27144	-106.76798
3245.90074	-107.11691
3246.52985	-106.06695
3247.15877	-105.77705
3247.7875	-106.58225
3248.41605	-106.74211
3249.0444	-105.70885
3249.67257	-106.23976
3250.30055	-108.61394
3250.92834	-109.87171
3251.55594	-108.04677
3252.18335	-105.62301
3252.81057	-105.56125
3253.43761	-106.1973
3254.06446	-105.53862
3254.69112	-104.2415
3255.31759	-104.52302
3255.94387	-105.13267
3256.56996	-105.54333
3257.19587	-105.77844
3257.82158	-106.05901
3258.44711	-105.55214
3259.07245	-104.73555
3259.69761	-104.26571
3260.32257	-105.13663
3260.94735	-108.10867
3261.57194	-110.46949
3262.19634	-109.41619
3262.82055	-105.79821
3263.44457	-104.31186
3264.06841	-105.07877
3264.69206	-106.13577
3265.31552	-106.00696
3265.93879	-106.17203
3266.56187	-106.25702
3267.18477	-106.66667
3267.80748	-106.94914
3268.43	-107.66294
3269.05233	-106.92083
3269.67448	-106.01242
3270.29643	-105.36661
3270.9182	-106.49427
3271.53979	-107.10312
3272.16118	-107.24252
3272.78239	-106.31334
3273.40341	-106.0529
3274.02424	-106.48098
3274.64489	-107.32379
3275.26534	-107.03654
3275.88561	-106.18864
3276.50569	-105.75613
3277.12559	-105.84356
3277.7453	-105.6745
3278.36482	-105.84325
3278.98415	-106.76007
3279.60329	-108.06073
3280.22225	-108.5296
3280.84102	-107.9753
3281.45961	-107.1463
3282.078	-106.89482
3282.69621	-106.76688
3283.31424	-106.02809
3283.93207	-105.47763
3284.54972	-105.78604
3285.16718	-106.29436
3285.78446	-105.88006
3286.40154	-105.34749
3287.01844	-106.04742
3287.63516	-106.65712
3288.25168	-106.04679
3288.86802	-105.69834
3289.48417	-108.28819
3290.10014	-110.7411
3290.71592	-110.37008
3291.33151	-107.68122
3291.94692	-106.00159
3292.56214	-105.94409
3293.17717	-107.32618
3293.79201	-108.63136
3294.40667	-108.38287
3295.02115	-107.01736
3295.63543	-105.63932
3296.24953	-104.88479
3296.86344	-104.45105
3297.47717	-105.00574
3298.09071	-106.11564
3298.70406	-106.92579
3299.31723	-106.81264
3299.93021	-106.72702
3300.54301	-107.54775
3301.15561	-109.01822
3301.76803	-110.16724
3302.38027	-109.98297
3302.99232	-108.84439
3303.60418	-107.71258
3304.21586	-107.81321
3304.82735	-108.61877
3305.43865	-109.6574
3306.04977	-109.35979
3306.66071	-107.44576
3307.27145	-105.06219
3307.88201	-105.0489
3308.49239	-106.91647
3309.10257	-108.04851
3309.71258	-107.22335
3310.32239	-106.52161
3310.93202	-106.85602
3311.54147	-107.1383
3312.15073	-106.81937
3312.7598	-107.13844
3313.36869	-108.36994
3313.97739	-109.18279
3314.58591	-108.71845
3315.19424	-108.01167
3315.80238	-108.12843
3316.41034	-108.48643
3317.01811	-108.11334
3317.6257	-107.07008
3318.2331	-106.24297
3318.84032	-106.16815
3319.44735	-107.22507
3320.0542	-108.96984
3320.66086	-111.0854
3321.26733	-112.83609
3321.87362	-113.5491
3322.47972	-112.55813
3323.08564	-110.73042
3323.69138	-109.18141
3324.29692	-108.91103
3324.90229	-109.48535
3325.50746	-109.96881
3326.11246	-109.39162
3326.71726	-108.79558
3327.32189	-108.56266
3327.92632	-108.58047
3328.53057	-108.06141
3329.13464	-108.07366
3329.73852	-108.56792
3330.34222	-109.1892
3330.94573	-108.90615
3331.54906	-108.3072
3332.1522	-107.55171
3332.75516	-107.165
3333.35793	-106.75205
3333.96051	-106.66864
3334.56292	-106.70542
3335.16513	-107.25938
3335.76717	-107.89834
3336.36902	-108.59658
3336.97068	-108.57445
3337.57216	-108.30302
3338.17345	-108.41661
3338.77456	-109.10832
3339.37548	-108.98147
3339.97622	-108.26839
3340.57678	-107.93846
3341.17715	-108.48203
3341.77734	-108.65558
3342.37734	-108.38137
3342.97716	-108.26358
3343.57679	-109.02616
3344.17624	-109.98172
3344.7755	-109.94819
3345.37458	-109.13659
3345.97348	-108.52936
3346.57219	-108.85794
3347.17072	-109.09512
3347.76906	-109.4429
3348.36722	-109.69022
3348.96519	-109.83794
3349.56298	-109.37606
3350.16059	-109.71471
3350.75801	-110.27485
3351.35525	-109.81528
3351.9523	-107.6318
3352.54917	-106.74344
3353.14586	-108.31053
3353.74236	-111.04703
3354.33868	-111.42903
3354.93481	-109.72692
3355.53076	-108.65654
3356.12653	-109.7189
3356.72211	-111.11063
3357.31751	-110.93509
3357.91272	-110.24931
3358.50775	-109.37992
3359.1026	-109.00597
3359.69726	-109.03704
3360.29174	-110.28407
3360.88604	-111.09092
3361.48015	-110.47321
3362.07408	-108.82261
3362.66782	-108.27291
3363.26138	-109.27083
3363.85476	-110.19134
3364.44796	-110.42789
3365.04097	-110.72919
3365.6338	-111.35087
3366.22644	-110.869
3366.8189	-109.09601
3367.41118	-107.33813
3368.00327	-107.09729
3368.59518	-108.26105
3369.18691	-109.3026
3369.77845	-109.76974
3370.36981	-110.73125
3370.96099	-111.6048
3371.55199	-110.52231
3372.1428	-108.27804
3372.73343	-107.56203
3373.32387	-107.87239
3373.91413	-107.91562
3374.50421	-108.30647
3375.09411	-109.53522
3375.68382	-110.19546
3376.27335	-110.03351
3376.8627	-110.67729
3377.45186	-111.41837
3378.04084	-110.47575
3378.62964	-108.26296
3379.21825	-108.62525
3379.80669	-111.71627
3380.39493	-114.09981
3380.983	-113.59598
3381.57089	-112.32666
3382.15859	-111.64276
3382.74611	-110.99424
3383.33344	-110.18032
3383.92059	-109.90124
3384.50756	-110.10414
3385.09435	-110.22046
3385.68096	-110.03613
3386.26738	-110.1196
3386.85362	-110.67098
3387.43968	-110.98199
3388.02555	-110.17
3388.61125	-108.8691
3389.19676	-108.44753
3389.78208	-109.46467
3390.36723	-111.1883
3390.95219	-112.0459
3391.53697	-111.68733
3392.12157	-111.31622
3392.70599	-111.89891
3393.29022	-111.86488
3393.87428	-110.28009
3394.45815	-108.46969
3395.04183	-108.52484
3395.62534	-109.82563
3396.20866	-110.95445
3396.7918	-111.37564
3397.37476	-112.18772
3397.95754	-113.093
3398.54013	-113.04302
3399.12255	-111.48554
3399.70478	-110.16329
3400.28683	-109.66453
3400.86869	-109.96287
3401.45038	-110.55841
3402.03188	-112.09668
3402.6132	-113.35335
3403.19434	-113.67669
3403.7753	-112.91151
3404.35608	-112.47815
3404.93667	-112.71845
3405.51709	-113.35894
3406.09732	-113.33858
3406.67737	-112.25754
3407.25723	-110.58444
3407.83692	-108.98824
3408.41642	-107.30215
