A	FIT	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25
10058.13097	0.0439	5.36519E-6	1.42674E-5	1.83953E-4	0.04093	0.00222	2.66976E-4	4.52701E-5	7.51939E-5	4.28617E-5	4.92191E-5	2.96539E-5	1.77537E-5	3.46128E-6	7.84238E-6	4.51681E-7	4.66848E-7	0	4.1849E-8	1.30539E-6	0	7.0741E-7	0	1.1369E-7	0	0
10044.68075	0.03963	5.23942E-6	1.37532E-5	1.68189E-4	0.03626	0.00262	2.85755E-4	4.74576E-5	7.82134E-5	4.39686E-5	5.03687E-5	3.02879E-5	1.80595E-5	3.53185E-6	7.95847E-6	4.58082E-7	4.72996E-7	0	4.23847E-8	1.32089E-6	0	7.15154E-7	0	1.14841E-7	0	0
10031.26344	0.03554	5.11804E-6	1.32666E-5	1.54466E-4	0.03167	0.0031	3.05589E-4	4.98962E-5	8.12378E-5	4.5119E-5	5.14953E-5	3.09054E-5	1.83732E-5	3.60462E-6	8.08316E-6	4.64321E-7	4.78949E-7	0	4.29078E-8	1.33595E-6	0	7.22681E-7	0	1.15954E-7	0	0
10017.88092	0.03201	5.00086E-6	1.27807E-5	1.41956E-4	0.02754	0.00368	3.27558E-4	5.25295E-5	8.44438E-5	4.63153E-5	5.266E-5	3.1542E-5	1.86951E-5	3.67423E-6	8.2108E-6	4.70994E-7	4.85338E-7	0	4.34407E-8	1.352E-6	0	7.30678E-7	0	1.1714E-7	0	0
10004.53105	0.02869	4.88115E-6	1.23449E-5	1.31377E-4	0.0235	0.00438	3.51977E-4	5.52769E-5	8.78467E-5	4.74933E-5	5.38646E-5	3.21984E-5	1.9007E-5	3.75149E-6	8.33519E-6	4.77499E-7	4.91527E-7	0	4.40075E-8	1.3676E-6	0	7.38452E-7	3.1354E-8	1.18344E-7	0	0
9991.21772	0.02592	4.77201E-6	1.19312E-5	1.21977E-4	0.01987	0.00521	3.77856E-4	5.83585E-5	9.16829E-5	4.87863E-5	5.51111E-5	3.28754E-5	1.93459E-5	3.83123E-6	8.46244E-6	4.8446E-7	4.9817E-7	0	4.4561E-8	1.38346E-6	0	7.46713E-7	3.16707E-8	1.19508E-7	0	0
9977.92882	0.02374	4.66651E-6	1.15381E-5	1.1358E-4	0.01668	0.00619	4.08214E-4	6.15878E-5	9.55458E-5	5.01331E-5	5.64012E-5	3.3574E-5	1.96939E-5	3.91355E-6	8.59921E-6	4.91248E-7	5.04607E-7	0	4.51252E-8	1.40038E-6	0	7.54746E-7	3.19788E-8	1.20689E-7	0	0
9964.68516	0.02217	4.56449E-6	1.1144E-5	1.06046E-4	0.01394	0.00732	4.42366E-4	6.52269E-5	9.96627E-5	5.15367E-5	5.77371E-5	3.42949E-5	2.00514E-5	3.9924E-6	8.73257E-6	4.98179E-7	5.11169E-7	0	4.57253E-8	1.41682E-6	0	7.62909E-7	3.23051E-8	1.21949E-7	0	0
9951.4667	0.02131	4.4658E-6	1.07892E-5	9.92552E-5	0.01174	0.00862	4.80966E-4	6.90593E-5	1.04057E-4	5.29217E-5	5.9121E-5	3.50393E-5	2.04188E-5	4.08003E-6	8.86905E-6	5.05599E-7	5.18216E-7	0	4.63118E-8	1.43356E-6	0	7.71585E-7	3.26225E-8	1.23167E-7	0	0
9938.28326	0.02088	4.37029E-6	1.04512E-5	9.31117E-5	0.00979	0.01009	5.24811E-4	7.32444E-5	1.08755E-4	5.44454E-5	6.05551E-5	3.58081E-5	2.07751E-5	4.1706E-6	9.01583E-6	5.12838E-7	5.25047E-7	0	4.69096E-8	1.45059E-6	0	7.80023E-7	3.29587E-8	1.24403E-7	0	0
9925.13471	0.02086	4.27782E-6	1.01289E-5	8.75335E-5	0.00819	0.0116	5.72339E-4	7.79991E-5	1.13786E-4	5.59507E-5	6.1958E-5	3.66023E-5	2.11626E-5	4.25743E-6	9.15904E-6	5.20234E-7	5.32014E-7	0	4.75191E-8	1.46876E-6	0	7.88601E-7	3.32858E-8	1.25721E-7	0	0
9912.01108	0.02146	4.18828E-6	9.82148E-6	8.24518E-5	0.00696	0.01337	6.29462E-4	8.30503E-5	1.19182E-4	5.76087E-5	6.34971E-5	3.74232E-5	2.15611E-5	4.35404E-6	9.30569E-6	5.27791E-7	5.39121E-7	0	4.81405E-8	1.48643E-6	0	7.97321E-7	3.36178E-8	1.26996E-7	0	0
9898.93191	0.02237	4.10153E-6	9.52791E-6	7.78083E-5	0.00589	0.01528	6.92084E-4	8.86169E-5	1.24982E-4	5.92486E-5	6.50942E-5	3.82719E-5	2.19479E-5	4.44674E-6	9.45588E-6	5.35514E-7	5.46371E-7	0	4.87743E-8	1.50441E-6	0	8.06186E-7	3.39695E-8	1.28291E-7	0	0
9885.87743	0.02351	4.02233E-6	9.26265E-6	7.35531E-5	0.00508	0.01714	7.68254E-4	9.47731E-5	1.31227E-4	6.10573E-5	6.67523E-5	3.90972E-5	2.23689E-5	4.54994E-6	9.60974E-6	5.43409E-7	5.53769E-7	0	4.94206E-8	1.52273E-6	0	8.15201E-7	3.43118E-8	1.29605E-7	0	0
9872.85734	0.02497	3.94068E-6	8.99376E-6	6.97997E-5	0.00437	0.01921	8.52812E-4	1.01607E-4	1.37554E-4	6.28486E-5	6.83769E-5	4.00036E-5	2.27777E-5	4.64904E-6	9.76738E-6	5.51479E-7	5.61317E-7	0	5.008E-8	1.54049E-6	0	8.24367E-7	3.46593E-8	1.3094E-7	0	0
9859.87151	0.02663	3.8615E-6	8.7365E-6	6.61861E-5	0.00383	0.02128	9.57012E-4	1.08937E-4	1.44808E-4	6.47203E-5	7.01626E-5	4.09418E-5	2.3223E-5	4.75946E-6	9.92894E-6	5.59731E-7	5.69022E-7	0	5.0723E-8	1.55947E-6	0	8.33689E-7	3.50122E-8	1.32295E-7	0	0
9846.91009	0.02822	3.78915E-6	8.49018E-6	6.29839E-5	0.00339	0.02319	0.00107	1.1743E-4	1.52671E-4	6.67887E-5	7.1914E-5	4.18551E-5	2.36557E-5	4.86557E-6	1.00945E-5	5.68169E-7	5.76886E-7	0	5.14087E-8	1.5788E-6	0	8.4317E-7	3.53704E-8	1.33672E-7	0	0
9833.99237	0.02994	3.7145E-6	8.26705E-6	5.98874E-5	0.003	0.02514	0.00121	1.26982E-4	1.60692E-4	6.88416E-5	7.38406E-5	4.28592E-5	2.41006E-5	4.98389E-6	1.02643E-5	5.76385E-7	5.84915E-7	0	5.21084E-8	1.5985E-6	0	8.52814E-7	3.57342E-8	1.3507E-7	0	0
9821.09886	0.0315	3.64203E-6	8.04031E-6	5.71321E-5	0.0027	0.02682	0.00138	1.37375E-4	1.69954E-4	7.09912E-5	7.57322E-5	4.38998E-5	2.45854E-5	5.0977E-6	1.04384E-5	5.85205E-7	5.93113E-7	0	5.27911E-8	1.61857E-6	0	8.62175E-7	3.61036E-8	1.36491E-7	0	0
9808.23912	0.03307	3.57576E-6	7.82282E-6	5.44574E-5	0.00244	0.02841	0.00159	1.49605E-4	1.80074E-4	7.32436E-5	7.78151E-5	4.4914E-5	2.5057E-5	5.21548E-6	1.06079E-5	5.9423E-7	6.01039E-7	0	5.35193E-8	1.63803E-6	0	8.72148E-7	3.64787E-8	1.37934E-7	0	0
9795.40341	0.03436	3.50732E-6	7.62546E-6	5.20686E-5	0.00222	0.02965	0.00182	1.63072E-4	1.90486E-4	7.56057E-5	7.98622E-5	4.60304E-5	2.55422E-5	5.33742E-6	1.07909E-5	6.0302E-7	6.0958E-7	0	5.42301E-8	1.65885E-6	0	8.82295E-7	3.68598E-8	1.39326E-7	0	0
9782.61082	0.03545	3.44469E-6	7.42457E-6	4.98353E-5	0.00203	0.03061	0.00211	1.79135E-4	2.02621E-4	7.80846E-5	8.21187E-5	4.71194E-5	2.60418E-5	5.47363E-6	1.09786E-5	6.12462E-7	6.18304E-7	0	5.49884E-8	1.67905E-6	0	8.92147E-7	3.72299E-8	1.40814E-7	0	0
9769.84206	0.03633	3.37997E-6	7.24208E-6	4.77443E-5	0.00186	0.0313	0.00244	1.97093E-4	2.15191E-4	8.06883E-5	8.43387E-5	4.82474E-5	2.65561E-5	5.60487E-6	1.11615E-5	6.22128E-7	6.26743E-7	0	5.57287E-8	1.70066E-6	0	9.02646E-7	3.76228E-8	1.42326E-7	0	0
9757.10659	0.03691	3.32071E-6	7.05614E-6	4.5701E-5	0.00172	0.03159	0.00283	2.1805E-4	2.29953E-4	8.34253E-5	8.66498E-5	4.94905E-5	2.71175E-5	5.74092E-6	1.1359E-5	6.31548E-7	6.3584E-7	0	5.64842E-8	1.72163E-6	0	9.12843E-7	3.8022E-8	1.43785E-7	0	0
9744.40428	0.03724	3.26301E-6	6.88705E-6	4.38646E-5	0.00159	0.03154	0.00328	2.43764E-4	2.45373E-4	8.6305E-5	8.9057E-5	5.07048E-5	2.76643E-5	5.88203E-6	1.15515E-5	6.41185E-7	6.44642E-7	0	5.72905E-8	1.74407E-6	0	9.23711E-7	3.84097E-8	1.45346E-7	0	0
9731.73499	0.03725	3.20334E-6	6.724E-6	4.21378E-5	0.00148	0.03111	0.00379	2.73475E-4	2.62514E-4	8.93376E-5	9.17165E-5	5.1964E-5	2.82278E-5	6.02846E-6	1.17595E-5	6.51543E-7	6.54133E-7	0	5.80781E-8	1.76586E-6	0	9.34267E-7	3.88215E-8	1.46852E-7	0	0
9719.09861	0.03702	3.14867E-6	6.55762E-6	4.05119E-5	0.00139	0.03037	0.00434	3.09502E-4	2.82938E-4	9.2534E-5	9.43389E-5	5.33538E-5	2.88087E-5	6.18047E-6	1.19624E-5	6.61643E-7	6.6332E-7	0	5.8882E-8	1.78805E-6	0	9.45006E-7	3.92217E-8	1.48463E-7	0	0
9706.48558	0.0365	3.09539E-6	6.40612E-6	3.90439E-5	0.0013	0.02932	0.00488	3.53961E-4	3.04619E-4	9.59066E-5	9.70752E-5	5.47131E-5	2.94078E-5	6.33836E-6	1.21816E-5	6.7198E-7	6.73229E-7	0	5.97028E-8	1.81181E-6	0	9.56455E-7	3.96466E-8	1.50018E-7	0	0
9693.90525	0.03576	3.04345E-6	6.25983E-6	3.75936E-5	0.00122	0.02801	0.00543	4.09956E-4	3.29142E-4	9.92653E-5	9.9932E-5	5.61248E-5	2.99889E-5	6.50244E-6	1.23955E-5	6.83098E-7	6.82822E-7	0	6.05409E-8	1.83488E-6	0	9.6758E-7	4.00596E-8	1.51681E-7	0	0
9681.35748	0.03477	2.9897E-6	6.11852E-6	3.62233E-5	0.00114	0.02647	0.00595	4.82081E-4	3.5707E-4	1.03019E-4	1.02916E-4	5.75914E-5	3.06255E-5	6.67304E-6	1.26151E-5	6.93945E-7	6.92623E-7	0	6.13968E-8	1.85839E-6	0	9.789E-7	4.04791E-8	1.53287E-7	0	0
9668.84216	0.03353	2.9404E-6	5.98196E-6	3.49271E-5	0.00108	0.02476	0.00635	5.77133E-4	3.91271E-4	1.06992E-4	1.06036E-4	5.9116E-5	3.12826E-5	6.8505E-6	1.28406E-5	7.05053E-7	7.03199E-7	0	6.22709E-8	1.88236E-6	0	9.9042E-7	4.09247E-8	1.54919E-7	0	0
9656.34982	0.0321	2.89231E-6	5.84232E-6	3.36998E-5	0.00102	0.02292	0.00665	6.99532E-4	4.28671E-4	1.10962E-4	1.093E-4	6.07016E-5	3.19611E-5	7.03522E-6	1.30845E-5	7.1643E-7	7.13444E-7	0	6.31639E-8	1.9068E-6	0	1.00214E-6	4.13579E-8	1.56577E-7	0	0
9643.88973	0.03051	2.8454E-6	5.71489E-6	3.25858E-5	9.64984E-4	0.02101	0.0068	8.72122E-4	4.72292E-4	1.15412E-4	1.12716E-4	6.23514E-5	3.26619E-5	7.22759E-6	1.33228E-5	7.28086E-7	7.23914E-7	0	6.40763E-8	1.93171E-6	0	1.01408E-6	4.1798E-8	1.58351E-7	0	0
9631.46175	0.02879	2.79962E-6	5.5916E-6	3.14796E-5	9.13882E-4	0.01907	0.00678	0.00111	5.23583E-4	1.19869E-4	1.16079E-4	6.40689E-5	3.33429E-5	7.42804E-6	1.35676E-5	7.40029E-7	7.34617E-7	0	6.49658E-8	1.95712E-6	0	1.02623E-6	4.22451E-8	1.60065E-7	0	0
9619.06576	0.02702	2.75495E-6	5.47228E-6	3.04737E-5	8.69518E-4	0.01714	0.00659	0.00142	5.84357E-4	1.24877E-4	1.19819E-4	6.58579E-5	3.40901E-5	7.63705E-6	1.38192E-5	7.52269E-7	7.4556E-7	0	6.59177E-8	1.98303E-6	0	1.0386E-6	4.26995E-8	1.61806E-7	0	0
9606.70164	0.02531	2.71133E-6	5.35675E-6	2.94731E-5	8.2593E-4	0.01528	0.00627	0.00185	6.56866E-4	1.29905E-4	1.23743E-4	6.77224E-5	3.48165E-5	7.85511E-6	1.40779E-5	7.64816E-7	7.56749E-7	0	6.68908E-8	2.00946E-6	0	1.05119E-6	4.31613E-8	1.63576E-7	0	0
9594.36005	0.02372	2.67138E-6	5.25134E-6	2.85618E-5	7.87911E-4	0.0135	0.00585	0.0024	7.43874E-4	1.35571E-4	1.27862E-4	6.96667E-5	3.56142E-5	8.0649E-6	1.43439E-5	7.7768E-7	7.68192E-7	0	6.78398E-8	2.03643E-6	0	1.0634E-6	4.36305E-8	1.65375E-7	0	0
9582.05932	0.02229	2.62974E-6	5.14273E-6	2.76537E-5	7.50394E-4	0.01183	0.00533	0.0031	8.41567E-4	1.41274E-4	1.31929E-4	7.16953E-5	3.64397E-5	8.30192E-6	1.46175E-5	7.90204E-7	7.79897E-7	0	6.88559E-8	2.06255E-6	0	1.07645E-6	4.41075E-8	1.67205E-7	0	0
9569.78093	0.0212	2.58906E-6	5.03746E-6	2.68253E-5	7.17536E-4	0.0103	0.00479	0.00397	9.66688E-4	1.47348E-4	1.36466E-4	7.36781E-5	3.72431E-5	8.54967E-6	1.4884E-5	8.03718E-7	7.91872E-7	0	6.98951E-8	2.0906E-6	0	1.08974E-6	4.45924E-8	1.69064E-7	0	0
9557.53397	0.02047	2.54933E-6	4.93541E-6	2.60337E-5	6.84987E-4	0.009	0.00425	0.00495	0.00112	1.54223E-4	1.41239E-4	7.58844E-5	3.80736E-5	8.78848E-6	1.51733E-5	8.17582E-7	8.04125E-7	0	7.09091E-8	2.11922E-6	0	1.10263E-6	4.50627E-8	1.70855E-7	0	0
9545.3092	0.01993	2.5105E-6	4.83644E-6	2.52769E-5	6.56377E-4	0.00774	0.00374	0.00601	0.0013	1.61174E-4	1.45964E-4	7.81905E-5	3.89868E-5	9.05882E-6	1.54711E-5	8.31809E-7	8.16665E-7	0	7.19454E-8	2.14843E-6	0	1.11641E-6	4.55634E-8	1.72776E-7	0	0
9533.12475	0.01962	2.4749E-6	4.74599E-6	2.45527E-5	6.29559E-4	0.00662	0.00326	0.00708	0.00152	1.68613E-4	1.51248E-4	8.04485E-5	3.98767E-5	9.342E-6	1.57777E-5	8.45673E-7	8.28781E-7	0	7.30557E-8	2.17675E-6	0	1.13045E-6	4.60726E-8	1.7473E-7	0	0
9520.9623	0.0195	2.43776E-6	4.65265E-6	2.38286E-5	6.0286E-4	0.00571	0.00283	0.00807	0.00176	1.76587E-4	1.56486E-4	8.29656E-5	4.08561E-5	9.61553E-6	1.60767E-5	8.60644E-7	8.41906E-7	0	7.41397E-8	2.20716E-6	0	1.14407E-6	4.65665E-8	1.76717E-7	0	0
9508.83085	0.01938	2.40145E-6	4.5673E-6	2.31657E-5	5.79281E-4	0.00486	0.00246	0.00888	0.00207	1.8515E-4	1.62E-4	8.56018E-5	4.18113E-5	9.92585E-6	1.64016E-5	8.7524E-7	8.55345E-7	0	7.5248E-8	2.23666E-6	0	1.15864E-6	4.70926E-8	1.78631E-7	0	0
9496.73028	0.01921	2.36815E-6	4.47918E-6	2.25302E-5	5.57084E-4	0.00413	0.00214	0.00941	0.00242	1.94363E-4	1.68183E-4	8.81879E-5	4.28006E-5	1.0226E-5	1.67365E-5	8.91009E-7	8.68336E-7	0	7.63814E-8	2.26834E-6	0	1.17278E-6	4.76277E-8	1.80685E-7	0	0
9484.65146	0.01893	2.33338E-6	4.39359E-6	2.19478E-5	5.36159E-4	0.00356	0.00186	0.00959	0.00281	2.04293E-4	1.7433E-4	9.10766E-5	4.38255E-5	1.05671E-5	1.70633E-5	9.06389E-7	8.82417E-7	0	7.75966E-8	2.29908E-6	0	1.18717E-6	4.8147E-8	1.82775E-7	0	0
9472.61231	0.01845	2.30148E-6	4.31526E-6	2.13617E-5	5.1641E-4	0.00303	0.00163	0.00941	0.00327	2.15019E-4	1.81236E-4	9.39143E-5	4.48877E-5	1.08976E-5	1.74187E-5	9.22171E-7	8.96033E-7	0	7.87837E-8	2.33044E-6	0	1.20257E-6	4.86749E-8	1.84789E-7	0	0
9460.59473	0.0178	2.26817E-6	4.23902E-6	2.07988E-5	4.96617E-4	0.00262	0.00143	0.00888	0.00376	2.26631E-4	1.88115E-4	9.68854E-5	4.60594E-5	1.12738E-5	1.77658E-5	9.39235E-7	9.10796E-7	0	7.99984E-8	2.36415E-6	0	1.21752E-6	4.92372E-8	1.86951E-7	0	0
9448.60761	0.01707	2.2376E-6	4.16021E-6	2.0258E-5	4.79024E-4	0.00224	0.00127	0.00811	0.00433	2.3923E-4	1.95392E-4	1.00211E-4	4.72047E-5	1.16389E-5	1.81233E-5	9.5589E-7	9.25078E-7	0	8.12415E-8	2.39686E-6	0	1.23276E-6	4.97831E-8	1.89034E-7	0	0
9436.65082	0.01624	2.20764E-6	4.08803E-6	1.97381E-5	4.62364E-4	0.00195	0.00113	0.00712	0.0049	2.52936E-4	2.03097E-4	1.03485E-4	4.83933E-5	1.20223E-5	1.85125E-5	9.72992E-7	9.4057E-7	0	8.25138E-8	2.43025E-6	0	1.24827E-6	5.03382E-8	1.91271E-7	0	0
9424.71537	0.01541	2.17635E-6	4.01339E-6	1.92603E-5	4.46569E-4	0.0017	0.00101	0.00605	0.00551	2.67885E-4	2.11265E-4	1.07156E-4	4.96276E-5	1.246E-5	1.8893E-5	9.90559E-7	9.55561E-7	0	8.38163E-8	2.46435E-6	0	1.26409E-6	5.09297E-8	1.93427E-7	0	0
9412.81894	0.01476	2.14761E-6	3.94499E-6	1.87783E-5	4.31581E-4	0.0015	9.10212E-4	0.00503	0.00617	2.84236E-4	2.20491E-4	1.10776E-4	5.09099E-5	1.2886E-5	1.92852E-5	1.00957E-6	9.7183E-7	0	8.51499E-8	2.49917E-6	0	1.2802E-6	5.15041E-8	1.9562E-7	0	0
9400.94367	0.0142	2.11944E-6	3.87834E-6	1.83142E-5	4.18212E-4	0.00133	8.21734E-4	0.00408	0.00679	3.01073E-4	2.29735E-4	1.14579E-4	5.22428E-5	1.33347E-5	1.97127E-5	1.02815E-6	9.87579E-7	0	8.64499E-8	2.53473E-6	0	1.29663E-6	5.20883E-8	1.9785E-7	0	0
9389.09832	0.01373	2.09E-6	3.81336E-6	1.78871E-5	4.04634E-4	0.00118	7.49038E-4	0.00322	0.00739	3.20709E-4	2.39568E-4	1.1858E-4	5.36288E-5	1.38077E-5	2.01309E-5	1.04724E-6	1.00372E-6	0	8.78473E-8	2.57106E-6	0	1.31338E-6	5.26825E-8	2.00247E-7	0	0
9377.28278	0.01348	2.06295E-6	3.7461E-6	1.74555E-5	3.91715E-4	0.00106	6.82119E-4	0.00253	0.00799	3.42398E-4	2.50042E-4	1.22791E-4	5.49792E-5	1.43499E-5	2.05626E-5	1.06687E-6	1.02025E-6	0	8.92789E-8	2.60818E-6	0	1.33045E-6	5.3287E-8	2.02557E-7	0	0
9365.48818	0.0133	2.03643E-6	3.68441E-6	1.70581E-5	3.79411E-4	9.59149E-4	6.26554E-4	0.00197	0.00849	3.64961E-4	2.61214E-4	1.27532E-4	5.64767E-5	1.48799E-5	2.10082E-5	1.08706E-6	1.03821E-6	0	9.06752E-8	2.64611E-6	0	1.34786E-6	5.39019E-8	2.04907E-7	0	0
9353.73195	0.01317	2.01042E-6	3.62424E-6	1.66741E-5	3.67684E-4	8.74317E-4	5.74882E-4	0.00152	0.00892	3.9157E-4	2.73145E-4	1.32227E-4	5.80366E-5	1.54407E-5	2.14685E-5	1.10783E-6	1.05561E-6	0	9.21769E-8	2.68488E-6	0	1.36561E-6	5.45275E-8	2.07299E-7	0	0
9341.99648	0.01309	1.9849E-6	3.56554E-6	1.62856E-5	3.57183E-4	7.96412E-4	5.31557E-4	0.0012	0.00924	4.1948E-4	2.85906E-4	1.37183E-4	5.96622E-5	1.60346E-5	2.19442E-5	1.12806E-6	1.07345E-6	0	9.37163E-8	2.7245E-6	0	1.38372E-6	5.5164E-8	2.09733E-7	0	0
9330.29041	0.01301	1.95987E-6	3.50825E-6	1.59273E-5	3.46474E-4	7.3428E-4	4.90896E-4	9.51312E-4	0.00946	4.52694E-4	2.98693E-4	1.42418E-4	6.12494E-5	1.66644E-5	2.24357E-5	1.15003E-6	1.09175E-6	0	9.52186E-8	2.76501E-6	0	1.40125E-6	5.57807E-8	2.1221E-7	0	0
9318.61365	0.01289	1.93531E-6	3.45234E-6	1.55808E-5	3.36245E-4	6.80204E-4	4.56507E-4	7.69555E-4	0.00957	4.87877E-4	3.13292E-4	1.47954E-4	6.30134E-5	1.73332E-5	2.2944E-5	1.17265E-6	1.11053E-6	0	9.68354E-8	2.80643E-6	0	1.42007E-6	5.64394E-8	2.14731E-7	0	0
9306.95742	0.01271	1.9112E-6	3.39775E-6	1.52455E-5	3.27064E-4	6.32789E-4	4.25592E-4	6.33849E-4	0.00955	5.30193E-4	3.28977E-4	1.53814E-4	6.48552E-5	1.80444E-5	2.34698E-5	1.19594E-6	1.12979E-6	0	9.84138E-8	2.84654E-6	0	1.43928E-6	5.71099E-8	2.17298E-7	0	0
9295.3303	0.01246	1.88755E-6	3.34445E-6	1.49209E-5	3.17684E-4	5.90914E-4	3.96233E-4	5.31507E-4	0.0094	5.75539E-4	3.45859E-4	1.60023E-4	6.66565E-5	1.88018E-5	2.40138E-5	1.21866E-6	1.14956E-6	0	1.00031E-7	2.88981E-6	0	1.45789E-6	5.77924E-8	2.19911E-7	0	0
9283.74083	0.01213	1.86434E-6	3.2924E-6	1.46066E-5	3.09256E-4	5.53674E-4	3.71126E-4	4.53114E-4	0.00915	6.27284E-4	3.62881E-4	1.66609E-4	6.86623E-5	1.96096E-5	2.45769E-5	1.24334E-6	1.16985E-6	0	1.01773E-7	2.93408E-6	0	1.47787E-6	5.84538E-8	2.22571E-7	0	0
9272.17162	0.01174	1.84155E-6	3.24471E-6	1.43022E-5	3.00633E-4	5.2034E-4	3.48325E-4	3.94107E-4	0.00878	6.90703E-4	3.82444E-4	1.73123E-4	7.06265E-5	2.04726E-5	2.51272E-5	1.26879E-6	1.19069E-6	0	1.03474E-7	2.97697E-6	0	1.49723E-6	5.91606E-8	2.2528E-7	0	0
9260.62263	0.01128	1.81917E-6	3.19496E-6	1.40072E-5	2.92875E-4	4.90323E-4	3.27558E-4	3.44967E-4	0.00833	7.60004E-4	4.03613E-4	1.80528E-4	7.28164E-5	2.13962E-5	2.57302E-5	1.29363E-6	1.21081E-6	0	1.05219E-7	3.02327E-6	0	1.51803E-6	5.98458E-8	2.27884E-7	0	0
9249.11093	0.01077	1.79721E-6	3.14636E-6	1.37213E-5	2.84929E-4	4.63145E-4	3.0859E-4	3.05128E-4	0.00781	8.40627E-4	4.25074E-4	1.88408E-4	7.49639E-5	2.23864E-5	2.63551E-5	1.32066E-6	1.23276E-6	0	1.07008E-7	3.06814E-6	0	1.53819E-6	6.05781E-8	2.30691E-7	0	0
9237.61928	0.01025	1.77564E-6	3.09886E-6	1.34441E-5	2.77772E-4	4.38416E-4	2.91221E-4	2.73475E-4	0.00723	9.34977E-4	4.49881E-4	1.96805E-4	7.73615E-5	2.34502E-5	2.69664E-5	1.34705E-6	1.25531E-6	0	1.08844E-7	3.1166E-6	0	1.55985E-6	6.12881E-8	2.3355E-7	0	0
9226.15615	0.00972	1.75585E-6	3.0553E-6	1.31752E-5	2.70883E-4	4.15814E-4	2.75275E-4	2.45783E-4	0.00662	0.00105	4.75132E-4	2.05148E-4	7.97158E-5	2.45953E-5	2.76372E-5	1.37578E-6	1.27849E-6	0	1.10822E-7	3.16358E-6	0	1.58086E-6	6.20471E-8	2.363E-7	0	0
9214.72144	0.00925	1.73502E-6	3.00984E-6	1.29143E-5	2.63816E-4	3.95074E-4	2.60603E-4	2.23185E-4	0.00604	0.00119	5.04443E-4	2.14676E-4	8.23482E-5	2.58309E-5	2.83333E-5	1.40386E-6	1.30089E-6	0	1.12757E-7	3.21162E-6	0	1.60229E-6	6.27832E-8	2.39264E-7	0	0
9203.31503	0.00878	1.71456E-6	2.9654E-6	1.26612E-5	2.57441E-4	3.77392E-4	2.47072E-4	2.0296E-4	0.00542	0.00134	5.34411E-4	2.24868E-4	8.4937E-5	2.71671E-5	2.90152E-5	1.43281E-6	1.32535E-6	0	1.14743E-7	3.26354E-6	0	1.62416E-6	6.35325E-8	2.42285E-7	0	0
9191.92838	0.00836	1.69579E-6	2.92462E-6	1.24269E-5	2.51296E-4	3.59643E-4	2.34567E-4	1.86129E-4	0.00482	0.00153	5.69357E-4	2.35032E-4	8.76506E-5	2.84907E-5	2.97219E-5	1.46435E-6	1.34901E-6	0	1.1668E-7	3.3139E-6	0	1.64649E-6	6.42952E-8	2.45191E-7	0	0
9180.5783	0.00805	1.67601E-6	2.88204E-6	1.21879E-5	2.4537E-4	3.43203E-4	2.22987E-4	1.7081E-4	0.00429	0.00175	6.05257E-4	2.46686E-4	9.04972E-5	3.0055E-5	3.04987E-5	1.49521E-6	1.37485E-6	0	1.18771E-7	3.36543E-6	0	1.67049E-6	6.5111E-8	2.48325E-7	0	0
9169.24781	0.0078	1.65658E-6	2.84297E-6	1.19666E-5	2.39278E-4	3.27934E-4	2.12819E-4	1.57873E-4	0.00376	0.00201	6.47334E-4	2.59203E-4	9.36902E-5	3.17605E-5	3.12607E-5	1.52706E-6	1.39985E-6	0	1.2092E-7	3.41817E-6	0	1.69378E-6	6.59025E-8	2.51341E-7	0	0
9157.94525	0.00764	1.63876E-6	2.80216E-6	1.17407E-5	2.33772E-4	3.14779E-4	2.02793E-4	1.46394E-4	0.00327	0.00232	6.90786E-4	2.71741E-4	9.68406E-5	3.34637E-5	3.2099E-5	1.55994E-6	1.42718E-6	0	1.23127E-7	3.47521E-6	0	1.71756E-6	6.67085E-8	2.54412E-7	0	0
9146.66215	0.00761	1.61997E-6	2.76469E-6	1.15212E-5	2.28456E-4	3.01449E-4	1.93459E-4	1.36157E-4	0.00286	0.00267	7.38633E-4	2.86178E-4	1.00154E-4	3.54945E-5	3.29221E-5	1.5939E-6	1.45364E-6	0	1.25396E-7	3.53058E-6	0	1.74184E-6	6.75294E-8	2.57725E-7	0	0
9135.41517	0.00767	1.60273E-6	2.72556E-6	1.13178E-5	2.23319E-4	2.88989E-4	1.84754E-4	1.26982E-4	0.00247	0.00308	7.91459E-4	3.00682E-4	1.03641E-4	3.77302E-5	3.37772E-5	1.62898E-6	1.48256E-6	0	1.2761E-7	3.58728E-6	0	1.76665E-6	6.83656E-8	2.60914E-7	0	0
9124.18749	0.00784	1.58576E-6	2.68962E-6	1.11198E-5	2.18355E-4	2.78192E-4	1.77061E-4	1.18725E-4	0.00215	0.00352	8.54067E-4	3.16279E-4	1.07315E-4	3.9985E-5	3.4666E-5	1.6673E-6	1.51059E-6	0	1.30005E-7	3.64536E-6	0	1.79199E-6	6.92174E-8	2.64163E-7	0	0
