A	B
2574.03947	-18.53322
2574.85852	-18.4451
2575.67736	-18.84103
2576.49597	-18.78952
2577.31437	-18.1724
2578.13254	-17.23284
2578.95049	-17.09787
2579.76822	-17.79914
2580.58573	-18.71463
2581.40301	-18.95272
2582.22008	-18.47491
2583.03692	-17.62264
2583.85355	-16.78129
2584.66995	-16.55561
2585.48613	-16.89195
2586.30209	-17.43037
2587.11783	-17.27763
2587.93335	-16.28996
2588.74865	-15.07586
2589.56373	-14.56181
2590.37859	-14.51296
2591.19322	-14.14721
2592.00764	-13.78176
2592.82183	-13.72725
2593.63581	-13.66836
2594.44956	-13.04045
2595.2631	-12.02612
2596.07641	-10.70322
2596.88951	-9.61485
2597.70238	-9.58356
2598.51503	-10.015
2599.32746	-9.9013
2600.13968	-9.13614
2600.95167	-8.71553
2601.76344	-8.53404
2602.57499	-8.34029
2603.38633	-7.73611
2604.19744	-6.70882
2605.00833	-5.79105
2605.819	-5.50827
2606.62946	-5.6582
2607.43969	-5.30493
2608.2497	-4.55098
2609.0595	-3.45309
2609.86907	-2.25555
2610.67843	-0.9863
2611.48756	-0.04236
2612.29648	0.81602
2613.10517	1.98752
2613.91365	3.29335
2614.72191	4.39386
2615.52994	5.33331
2616.33776	6.79475
2617.14536	8.48337
2617.95274	9.72736
2618.7599	10.14563
2619.56684	10.19842
2620.37356	10.02817
2621.18007	9.86402
2621.98635	10.20433
2622.79242	11.10351
2623.59826	12.01688
2624.40389	12.63398
2625.2093	13.2481
2626.01449	13.89372
2626.81946	14.50671
2627.62421	15.04482
2628.42875	15.5063
2629.23306	15.99218
2630.03716	16.72072
2630.84103	17.93304
2631.64469	19.2838
2632.44813	20.04407
2633.25136	19.30068
2634.05436	17.51422
2634.85714	15.79328
2635.65971	15.0235
2636.46206	15.08357
2637.26419	15.66189
2638.0661	15.79425
2638.8678	14.68207
2639.66927	12.67373
2640.47053	11.01898
2641.27157	10.37739
2642.07239	10.29656
2642.873	10.06116
2643.67338	9.18069
2644.47355	8.07571
2645.2735	7.00155
2646.07323	6.36258
2646.87275	6.10501
2647.67205	6.22976
2648.47112	5.93494
2649.26999	5.24903
2650.06863	4.65246
2650.86706	4.16569
2651.66527	3.3998
2652.46326	2.2042
2653.26103	1.08243
2654.05859	0.03213
2654.85593	-0.33421
2655.65305	0.15631
2656.44995	1.42684
2657.24664	2.26497
2658.04311	1.98396
2658.83937	0.93896
2659.6354	0.32723
2660.43122	0.23394
2661.22682	-0.0963
2662.02221	-0.97557
2662.81738	-1.5969
2663.61233	-1.6315
2664.40706	-1.72087
2665.20158	-2.56694
2665.99588	-3.68044
2666.78997	-4.27409
2667.58383	-4.44172
2668.37748	-4.67541
2669.17092	-4.99058
2669.96413	-5.41208
2670.75714	-5.73906
2671.54992	-5.99172
2672.34249	-6.07543
2673.13484	-6.77745
2673.92698	-7.77115
2674.71889	-8.61639
2675.5106	-8.5688
2676.30208	-8.50572
2677.09335	-9.20894
2677.88441	-10.88659
2678.67525	-12.26137
2679.46587	-13.02066
2680.25627	-13.73317
2681.04646	-14.57959
2681.83644	-14.88015
2682.62619	-14.53317
2683.41574	-14.4224
2684.20506	-15.07107
2684.99417	-16.50985
2685.78307	-17.90752
2686.57175	-18.12042
2687.36021	-17.26749
2688.14846	-16.70303
2688.93649	-17.32758
2689.7243	-17.9985
2690.5119	-18.13004
2691.29929	-17.7499
2692.08646	-17.49546
2692.87341	-17.38658
2693.66015	-17.78409
2694.44668	-18.37683
2695.23299	-18.8741
2696.01908	-19.41052
2696.80496	-20.39056
2697.59062	-21.29738
2698.37607	-21.35226
2699.1613	-20.56606
2699.94632	-19.55465
2700.73112	-18.84025
2701.51571	-18.9992
2702.30008	-20.22701
2703.08424	-21.86743
2703.86818	-22.55592
2704.65191	-22.02595
2705.43542	-21.1891
2706.21872	-21.12967
2707.0018	-21.62894
2707.78467	-22.26941
2708.56733	-23.01819
2709.34977	-23.83085
2710.13199	-23.93492
2710.914	-23.07152
2711.6958	-22.24316
2712.47738	-22.54871
2713.25875	-23.56234
2714.0399	-24.08243
2714.82084	-23.61127
2715.60157	-22.7905
2716.38208	-22.24061
2717.16237	-22.38083
2717.94245	-22.99433
2718.72232	-23.87321
2719.50198	-24.53248
2720.28142	-24.59168
2721.06064	-23.86934
2721.83965	-23.18192
2722.61845	-23.17857
2723.39704	-23.58629
2724.17541	-23.85321
2724.95356	-24.0645
2725.73151	-23.99678
2726.50924	-23.68464
2727.28675	-23.56201
2728.06405	-24.24057
2728.84114	-24.82744
2729.61802	-25.07885
2730.39468	-25.16834
2731.17113	-25.75869
2731.94736	-26.45725
2732.72338	-26.81155
2733.49919	-26.1885
2734.27478	-25.02913
2735.05016	-24.54787
2735.82533	-25.15608
2736.60029	-25.97294
2737.37503	-25.85075
2738.14956	-25.06246
2738.92387	-24.04997
2739.69797	-23.50151
2740.47186	-23.24844
2741.24554	-23.97551
2742.019	-25.39135
2742.79225	-26.92992
2743.56529	-27.11086
2744.33811	-26.48892
2745.11073	-25.84367
2745.88313	-25.87724
2746.65531	-26.07677
2747.42729	-26.42199
2748.19905	-26.6134
2748.9706	-26.77664
2749.74193	-26.8672
2750.51306	-27.08622
2751.28397	-27.18086
2752.05467	-27.16554
2752.82515	-27.14182
2753.59543	-27.29982
2754.36549	-27.4483
2755.13534	-27.08019
2755.90497	-26.31355
2756.6744	-25.72426
2757.44361	-25.93172
2758.21261	-26.5659
2758.9814	-26.81621
2759.74998	-26.2857
2760.51834	-25.85477
2761.2865	-26.30985
2762.05444	-26.88951
2762.82217	-26.56889
2763.58968	-26.19944
2764.35699	-26.71415
2765.12408	-27.56705
2765.89096	-27.61109
2766.65763	-27.76003
2767.42409	-28.58275
2768.19034	-29.21007
2768.95637	-28.34381
2769.7222	-27.08959
2770.48781	-27.02295
2771.25321	-27.78848
2772.0184	-27.65079
2772.78338	-26.61543
2773.54814	-26.35181
2774.3127	-27.53196
2775.07704	-28.78977
2775.84117	-29.2143
2776.6051	-29.08678
2777.36881	-28.62489
2778.13231	-27.59405
2778.89559	-26.68701
2779.65867	-26.91666
2780.42154	-27.91406
2781.18419	-28.50725
2781.94664	-28.2111
2782.70887	-27.59698
2783.47089	-27.29377
2784.2327	-27.42434
2784.9943	-27.40191
2785.75569	-26.90839
2786.51687	-26.31673
2787.27784	-26.24868
2788.0386	-26.5143
2788.79915	-26.80019
2789.55949	-26.75198
2790.31961	-26.31271
2791.07953	-25.80803
2791.83923	-25.887
2792.59873	-26.52372
2793.35801	-27.11931
2794.11709	-27.74207
2794.87595	-28.30731
2795.63461	-28.5419
2796.39305	-28.29626
2797.15128	-28.39663
2797.90931	-28.67016
2798.66712	-28.44912
2799.42472	-27.50972
2800.18212	-26.87011
2800.9393	-27.17311
2801.69627	-27.94499
2802.45304	-28.30913
2803.20959	-28.31951
2803.96594	-28.80547
2804.72207	-29.70284
2805.47799	-29.88603
2806.23371	-28.82437
2806.98921	-27.45141
2807.74451	-27.10839
2808.49959	-27.7174
2809.25447	-28.14438
2810.00914	-27.74229
2810.76359	-27.44565
2811.51784	-28.02199
2812.27188	-28.72387
2813.02571	-28.69821
2813.77933	-28.51857
2814.53274	-29.12275
2815.28594	-29.87209
2816.03893	-29.66401
2816.79171	-28.81579
2817.54429	-28.48502
2818.29665	-29.21389
2819.04881	-30.09359
2819.80075	-30.3678
2820.55249	-29.45509
2821.30402	-28.2619
2822.05534	-27.55946
2822.80645	-27.76937
2823.55735	-28.03276
2824.30804	-28.27838
2825.05852	-28.58405
2825.8088	-29.28895
2826.55886	-29.79045
2827.30872	-29.78472
2828.05837	-29.37143
2828.80781	-29.41536
2829.55704	-29.58322
2830.30607	-29.26319
2831.05488	-28.85167
2831.80349	-29.16194
2832.55189	-29.51504
2833.30008	-29.01171
2834.04806	-28.51981
2834.79583	-29.11749
2835.54339	-30.20567
2836.29075	-30.44987
2837.0379	-29.66479
2837.78484	-28.87185
2838.53157	-28.84752
2839.2781	-29.54702
2840.02441	-30.11678
2840.77052	-30.25868
2841.51642	-30.08655
2842.26211	-30.01164
2843.0076	-29.97842
2843.75287	-30.35989
2844.49794	-30.91883
2845.2428	-31.22266
2845.98745	-31.02451
2846.7319	-31.14666
2847.47614	-31.74731
2848.22017	-31.87953
2848.96399	-31.3191
2849.7076	-30.94479
2850.45101	-31.73607
2851.19421	-32.62486
2851.9372	-32.8569
2852.67999	-32.07421
2853.42256	-31.59809
2854.16493	-31.74202
2854.9071	-32.45686
2855.64905	-32.47636
2856.3908	-32.13811
2857.13234	-31.76275
2857.87368	-31.75272
2858.6148	-31.27942
2859.35572	-30.69732
2860.09643	-30.36623
2860.83694	-30.88262
2861.57724	-31.83736
2862.31733	-32.79937
2863.05721	-33.14024
2863.79689	-32.86311
2864.53636	-32.52544
2865.27563	-32.6898
2866.01469	-32.9731
2866.75354	-32.96062
2867.49218	-32.77342
2868.23062	-33.01728
2868.96885	-33.37589
2869.70687	-33.71067
2870.44469	-33.98975
2871.1823	-34.11916
2871.91971	-33.66749
2872.6569	-32.85637
2873.3939	-32.67426
2874.13068	-33.13025
2874.86726	-34.54439
2875.60363	-37.0081
2876.3398	-40.14387
2877.07576	-40.88009
2877.81151	-38.50901
2878.54706	-34.83375
2879.2824	-33.22176
2880.01754	-33.63236
2880.75247	-34.7048
2881.48719	-34.55348
2882.22171	-33.81083
2882.95602	-33.25463
2883.69013	-33.3206
2884.42403	-33.46168
2885.15772	-34.12906
2885.89121	-34.92451
2886.6245	-35.31838
2887.35757	-34.95629
2888.09044	-34.25302
2888.82311	-33.57862
2889.55557	-33.32799
2890.28782	-33.52115
2891.01987	-33.6053
2891.75172	-34.24085
2892.48336	-35.46381
2893.21479	-36.29279
2893.94602	-35.34847
2894.67704	-34.08714
2895.40785	-33.8198
2896.13846	-34.78598
2896.86887	-35.32509
2897.59907	-34.94421
2898.32907	-33.93481
2899.05886	-33.99254
2899.78844	-34.88741
2900.51782	-35.65308
2901.247	-35.14573
2901.97597	-34.29845
2902.70473	-33.75705
2903.43329	-34.40548
2904.16165	-35.72223
2904.8898	-36.90937
2905.61775	-37.11376
2906.34549	-36.76368
2907.07302	-36.35282
2907.80036	-36.30125
2908.52748	-36.60776
2909.2544	-36.75085
2909.98112	-36.36642
2910.70763	-35.88343
2911.43394	-35.92555
2912.16005	-36.38781
2912.88595	-36.87278
2913.61164	-37.086
2914.33713	-37.31654
2915.06242	-37.67967
2915.7875	-38.15834
2916.51238	-38.09111
2917.23705	-37.41112
2917.96152	-36.15606
2918.68579	-35.52442
2919.40985	-36.2203
2920.1337	-37.69501
2920.85736	-38.13459
2921.5808	-37.50464
2922.30405	-36.9871
2923.02709	-37.24803
2923.74993	-37.65039
2924.47256	-37.59394
2925.19499	-37.07018
2925.91721	-36.67149
2926.63923	-36.90728
2927.36105	-37.52772
2928.08267	-38.12444
2928.80408	-38.60208
2929.52528	-38.83832
2930.24628	-38.63288
2930.96708	-38.16117
2931.68768	-37.81553
2932.40807	-37.56312
2933.12826	-37.46211
2933.84825	-37.28448
2934.56803	-36.87532
2935.28761	-36.75307
2936.00698	-37.83822
2936.72615	-39.50998
2937.44512	-40.2633
2938.16389	-39.87961
2938.88245	-39.24571
2939.60081	-38.9106
2940.31896	-38.82534
2941.03691	-38.70745
2941.75466	-38.51769
2942.47221	-38.51335
2943.18955	-38.83245
2943.90669	-38.72198
2944.62363	-38.20519
2945.34037	-37.99117
2946.0569	-38.48355
2946.77323	-39.02332
2947.48935	-39.36798
2948.20528	-39.66876
2948.921	-39.84784
2949.63652	-39.7555
2950.35183	-39.31681
2951.06694	-38.72815
2951.78185	-38.11503
2952.49656	-37.91554
2953.21107	-38.07835
2953.92537	-38.14425
2954.63947	-37.81187
2955.35337	-37.43925
2956.06706	-37.53788
2956.78056	-37.71085
2957.49385	-37.68082
2958.20694	-37.52063
2958.91982	-37.84936
2959.63251	-38.30657
2960.34499	-38.56476
2961.05727	-38.52722
2961.76934	-38.36843
2962.48122	-37.81849
2963.19289	-36.88742
2963.90437	-36.28793
2964.61563	-36.50214
2965.3267	-37.3601
2966.03757	-38.15203
2966.74823	-38.61121
2967.45869	-38.7246
2968.16895	-38.60172
2968.87901	-38.26157
2969.58887	-37.95965
2970.29852	-38.07294
2971.00798	-38.37403
2971.71723	-38.43968
2972.42628	-38.34137
2973.13513	-38.42795
2973.84378	-38.77595
2974.55222	-39.31329
2975.26047	-40.30178
2975.96851	-40.63157
2976.67635	-39.59611
2977.38399	-37.87033
2978.09143	-37.70975
2978.79867	-38.78613
2979.5057	-39.43086
2980.21254	-38.89838
2980.91917	-38.45644
2981.6256	-38.69547
2982.33183	-38.69046
2983.03787	-38.07712
2983.74369	-37.54673
2984.44932	-37.97247
2985.15475	-38.95369
2985.85998	-39.71692
2986.565	-39.44673
2987.26983	-37.95337
2987.97445	-36.2384
2988.67887	-35.79953
2989.3831	-36.81082
2990.08712	-37.93234
2990.79094	-38.11797
2991.49456	-37.74948
2992.19798	-37.45706
2992.9012	-37.74817
2993.60422	-38.13465
2994.30703	-38.26177
2995.00965	-38.02903
2995.71207	-38.03608
2996.41428	-37.99432
2997.1163	-37.68226
2997.81812	-37.5097
2998.51973	-37.76181
2999.22115	-38.00261
2999.92236	-37.73327
3000.62338	-37.54519
3001.32419	-37.85117
3002.0248	-38.72018
3002.72522	-39.18188
3003.42543	-38.9298
3004.12545	-38.44447
3004.82526	-38.5107
3005.52487	-38.66426
3006.22429	-38.48787
3006.9235	-38.13963
3007.62251	-38.18718
3008.32133	-38.68475
3009.01994	-39.79055
3009.71836	-40.61273
3010.41657	-40.42638
3011.11459	-39.11293
3011.8124	-38.09436
3012.51002	-37.7396
3013.20743	-38.06863
3013.90465	-38.59935
3014.60167	-39.34261
3015.29848	-39.80878
3015.9951	-39.59987
3016.69152	-38.66538
3017.38774	-37.67835
3018.08376	-37.48878
3018.77958	-38.07728
3019.4752	-39.23542
3020.17062	-40.20289
3020.86584	-40.52509
3021.56087	-39.66064
3022.25569	-38.77024
3022.95031	-38.7166
3023.64474	-39.78887
3024.33897	-40.5729
3025.03299	-40.31988
3025.72682	-39.33789
3026.42045	-38.96717
3027.11388	-39.44073
3027.80711	-40.04292
3028.50014	-40.23845
3029.19298	-40.24944
3029.88561	-40.3024
3030.57805	-40.31067
3031.27029	-40.19848
3031.96232	-39.96482
3032.65416	-39.95784
3033.3458	-40.22832
3034.03725	-40.75819
3034.72849	-40.91706
3035.41954	-40.68086
3036.11038	-40.25686
3036.80103	-40.38408
3037.49148	-40.68235
3038.18173	-40.67668
3038.87178	-40.35836
3039.56164	-40.52534
3040.25129	-41.19127
3040.94075	-42.23511
3041.63001	-43.22331
3042.31907	-43.67252
3043.00794	-43.15881
3043.6966	-42.59384
3044.38507	-42.59877
3045.07334	-42.94351
3045.76141	-42.92201
3046.44928	-42.71792
3047.13695	-42.69364
3047.82443	-42.9776
3048.51171	-43.28553
3049.19879	-43.16371
3049.88567	-42.53035
3050.57236	-41.81136
3051.25884	-42.05516
3051.94513	-43.00103
3052.63122	-43.89485
3053.31712	-43.97388
3054.00281	-43.72288
3054.68831	-42.97745
3055.37361	-42.38152
3056.05871	-42.67181
3056.74362	-43.93311
3057.42833	-44.57648
3058.11284	-44.1025
3058.79715	-43.81502
3059.48127	-44.81662
3060.16519	-45.98505
3060.84891	-45.80458
3061.53243	-44.61714
3062.21576	-43.85077
3062.89888	-43.92413
3063.58182	-44.4667
3064.26455	-45.07956
3064.94709	-45.29286
3065.62943	-45.06739
3066.31157	-44.83786
3066.99352	-45.10275
3067.67527	-45.60597
3068.35682	-46.40735
3069.03817	-46.89711
3069.71933	-46.51201
3070.40029	-45.34715
3071.08105	-44.625
3071.76162	-44.81646
3072.44199	-45.57957
3073.12217	-46.35266
3073.80214	-46.96
3074.48192	-47.37596
3075.16151	-47.6596
3075.84089	-47.46102
3076.52008	-47.02126
3077.19908	-46.68186
3077.87787	-47.06514
3078.55647	-47.66407
3079.23488	-47.83342
3079.91308	-46.98944
3080.5911	-46.15894
3081.26891	-46.43541
3081.94653	-47.55477
3082.62395	-48.25762
3083.30118	-48.08938
3083.97821	-48.13158
3084.65504	-48.85431
3085.33167	-49.65539
3086.00812	-49.40725
3086.68436	-48.94306
3087.36041	-49.25057
3088.03626	-50.14715
3088.71192	-50.53889
3089.38738	-50.60088
3090.06264	-50.94541
3090.73771	-51.30349
3091.41258	-50.98148
3092.08726	-49.87786
3092.76174	-49.11608
3093.43602	-49.28671
3094.11011	-49.72769
3094.784	-49.28311
3095.4577	-48.34259
3096.1312	-47.97168
3096.80451	-48.57941
3097.47762	-49.72057
3098.15053	-50.71013
3098.82325	-51.08965
3099.49578	-50.98078
3100.1681	-50.83481
3100.84024	-50.79388
3101.51217	-50.62959
3102.18392	-50.46774
3102.85546	-50.56448
3103.52681	-51.06175
3104.19797	-51.79086
3104.86893	-52.30797
3105.53969	-52.32222
3106.21026	-52.05408
3106.88064	-52.26181
3107.55082	-52.43041
3108.2208	-51.76463
3108.89059	-50.69605
3109.56018	-51.07715
3110.22958	-52.76847
3110.89879	-53.67263
3111.5678	-52.91819
3112.23661	-51.94724
3112.90523	-52.06806
3113.57365	-52.70789
3114.24188	-53.35905
3114.90992	-53.67059
3115.57776	-53.58261
3116.2454	-53.11261
3116.91285	-53.09526
3117.58011	-53.66771
3118.24717	-54.44726
3118.91403	-55.00405
3119.5807	-55.31794
3120.24718	-55.31774
3120.91346	-55.50513
3121.57955	-56.01668
3122.24544	-56.37543
3122.91114	-55.69392
3123.57665	-54.69396
3124.24196	-54.28662
3124.90707	-54.60974
3125.572	-54.6408
3126.23672	-54.47717
3126.90125	-54.68135
3127.56559	-55.65631
3128.22974	-56.75707
3128.89369	-57.65582
3129.55744	-57.65639
3130.22101	-57.05319
3130.88437	-56.30403
3131.54755	-56.54164
3132.21053	-57.28413
3132.87331	-58.09003
3133.5359	-58.13087
3134.1983	-58.10642
3134.86051	-58.00677
3135.52252	-57.94039
3136.18433	-57.3109
3136.84595	-57.05352
3137.50738	-57.47738
3138.16862	-58.46148
3138.82966	-59.03833
3139.49051	-59.20922
3140.15116	-59.17643
3140.81162	-59.27838
3141.47189	-59.86065
3142.13196	-60.72388
3142.79184	-61.28124
3143.45152	-61.00142
3144.11102	-60.76393
3144.77032	-60.80114
3145.42942	-60.65116
3146.08833	-59.67227
3146.74705	-59.30406
3147.40558	-59.90399
3148.06391	-60.62571
3148.72205	-60.4616
3149.38	-60.81618
3150.03775	-62.08741
3150.69531	-63.40151
3151.35267	-63.39204
3152.00985	-62.56953
3152.66683	-61.7915
3153.32361	-61.52167
3153.98021	-61.23051
3154.63661	-61.09971
3155.29282	-61.85063
3155.94883	-63.51653
3156.60465	-64.64832
3157.26028	-64.64889
3157.91572	-64.35579
3158.57096	-64.7366
3159.22601	-65.0484
3159.88087	-64.48965
3160.53554	-63.4164
3161.19001	-63.15114
3161.84429	-63.86849
3162.49838	-64.6176
3163.15227	-64.57064
3163.80598	-64.15868
3164.45949	-63.93946
3165.1128	-64.10892
3165.76593	-64.34451
3166.41886	-64.80846
3167.0716	-64.82478
3167.72415	-64.70329
3168.3765	-64.38185
3169.02867	-64.25916
3169.68064	-63.59538
3170.33242	-63.58215
3170.984	-64.40067
3171.6354	-65.60171
3172.2866	-66.09187
3172.93761	-66.15237
3173.58843	-66.06116
3174.23905	-65.60972
3174.88948	-65.52488
3175.53973	-65.82517
3176.18978	-66.36625
3176.83963	-66.18334
3177.4893	-66.23593
3178.13877	-66.48855
3178.78805	-66.76464
3179.43714	-66.67511
3180.08604	-66.7662
3180.73475	-66.56823
3181.38326	-66.19798
3182.03159	-66.3681
3182.67972	-66.97486
3183.32766	-66.3821
3183.9754	-65.00776
3184.62296	-64.77591
3185.27033	-66.21432
3185.9175	-67.4355
3186.56448	-67.75236
3187.21127	-67.59406
3187.85787	-67.23946
3188.50428	-66.58507
3189.15049	-66.12448
3189.79652	-66.41462
3190.44235	-67.41385
3191.08799	-68.62284
3191.73344	-68.82614
3192.3787	-68.06208
3193.02377	-67.5076
3193.66865	-67.98453
3194.31333	-68.40759
3194.95783	-68.54648
3195.60213	-68.94971
3196.24624	-69.82662
3196.89016	-70.39805
3197.5339	-70.48862
3198.17743	-70.2417
3198.82078	-70.0912
3199.46394	-70.32781
3200.10691	-70.72503
3200.74968	-70.89843
3201.39227	-70.8262
3202.03466	-71.06289
3202.67687	-71.60389
3203.31888	-71.78646
3203.9607	-70.66542
3204.60233	-68.90832
3205.24377	-68.2502
3205.88502	-69.16637
3206.52608	-70.25641
3207.16695	-70.52499
3207.80763	-70.67241
3208.44812	-71.35512
3209.08841	-71.85661
3209.72852	-71.21328
3210.36844	-69.95983
3211.00816	-69.74455
3211.6477	-70.50474
3212.28704	-71.13256
3212.9262	-70.64609
3213.56516	-69.86003
3214.20394	-69.26973
3214.84252	-70.10154
3215.48092	-71.90504
3216.11912	-73.4164
3216.75713	-73.37089
3217.39496	-72.89902
3218.03259	-72.80227
3218.67004	-72.74586
3219.30729	-72.45888
3219.94435	-72.31578
3220.58123	-72.70155
3221.21791	-73.46874
3221.8544	-74.58386
3222.49071	-75.41259
3223.12682	-75.3417
3223.76275	-74.184
3224.39848	-72.76945
3225.03403	-72.15009
3225.66938	-72.60535
3226.30455	-73.50729
3226.93952	-74.05524
3227.57431	-74.07321
3228.2089	-73.59922
3228.84331	-73.10819
3229.47753	-73.20893
3230.11156	-73.52796
3230.74539	-73.39034
3231.37904	-72.92982
3232.0125	-73.00308
3232.64577	-73.05546
3233.27885	-72.66173
3233.91174	-72.24129
3234.54445	-72.09017
3235.17696	-71.92718
3235.80928	-71.74759
3236.44142	-71.99314
3237.07336	-72.07572
3237.70512	-71.93755
3238.33668	-71.93693
3238.96806	-72.41704
3239.59925	-73.08634
3240.23025	-73.59504
3240.86106	-73.83222
3241.49168	-73.52128
3242.12211	-73.09317
3242.75236	-72.4373
3243.38241	-72.00895
3244.01228	-71.96577
3244.64195	-72.58736
3245.27144	-72.76641
3245.90074	-72.48129
3246.52985	-72.49329
3247.15877	-73.54975
3247.7875	-74.72575
3248.41605	-74.95635
3249.0444	-74.4238
3249.67257	-73.94055
3250.30055	-74.05722
3250.92834	-74.24216
3251.55594	-74.19121
3252.18335	-73.51506
3252.81057	-72.28641
3253.43761	-71.41576
3254.06446	-72.11558
3254.69112	-73.98511
3255.31759	-74.66458
3255.94387	-73.58991
3256.56996	-72.4387
3257.19587	-72.92214
3257.82158	-74.24619
3258.44711	-75.09918
3259.07245	-74.59176
3259.69761	-73.14972
3260.32257	-71.86114
3260.94735	-71.92268
3261.57194	-72.80749
3262.19634	-73.38689
3262.82055	-72.82385
3263.44457	-71.51955
3264.06841	-70.51041
3264.69206	-70.85377
3265.31552	-72.21099
3265.93879	-72.81345
3266.56187	-72.26544
3267.18477	-71.62927
3267.80748	-72.06728
3268.43	-73.0884
3269.05233	-74.26162
3269.67448	-74.88673
3270.29643	-74.31493
3270.9182	-72.63608
3271.53979	-71.29524
3272.16118	-71.25832
3272.78239	-72.06084
3273.40341	-72.43644
3274.02424	-72.35756
3274.64489	-71.97916
3275.26534	-71.85383
3275.88561	-71.85654
3276.50569	-72.90937
3277.12559	-74.31983
3277.7453	-75.08492
3278.36482	-74.15602
3278.98415	-72.94761
3279.60329	-72.66231
3280.22225	-73.89181
3280.84102	-75.4997
3281.45961	-76.29735
3282.078	-75.58476
3282.69621	-74.38096
3283.31424	-73.6452
3283.93207	-73.20968
3284.54972	-72.56639
3285.16718	-72.19478
3285.78446	-72.80993
3286.40154	-73.65095
3287.01844	-73.87938
3287.63516	-72.88342
3288.25168	-72.27289
3288.86802	-73.14774
3289.48417	-75.9127
3290.10014	-77.59873
3290.71592	-77.38544
3291.33151	-75.55323
3291.94692	-74.16391
3292.56214	-73.3978
3293.17717	-73.96247
3293.79201	-74.99986
3294.40667	-75.62158
3295.02115	-75.26259
3295.63543	-74.87761
3296.24953	-74.7265
3296.86344	-74.36342
3297.47717	-73.43847
3298.09071	-72.53187
3298.70406	-72.27683
3299.31723	-72.67425
3299.93021	-73.5303
3300.54301	-74.37129
3301.15561	-74.82646
3301.76803	-74.3504
3302.38027	-73.36687
3302.99232	-73.11652
3303.60418	-74.19051
3304.21586	-75.4494
3304.82735	-75.45863
3305.43865	-74.83326
3306.04977	-74.29353
3306.66071	-73.93442
3307.27145	-73.37726
3307.88201	-73.22489
3308.49239	-73.28369
3309.10257	-73.31739
3309.71258	-73.27433
3310.32239	-73.85029
3310.93202	-74.97449
3311.54147	-75.81261
3312.15073	-75.62488
3312.7598	-75.05699
3313.36869	-75.33274
3313.97739	-76.18428
3314.58591	-76.50401
3315.19424	-75.56844
3315.80238	-74.19578
3316.41034	-73.23954
3317.01811	-73.39242
3317.6257	-74.13271
3318.2331	-74.90718
3318.84032	-75.10459
3319.44735	-74.98198
3320.0542	-75.07304
3320.66086	-75.54996
3321.26733	-75.51617
3321.87362	-74.46274
3322.47972	-73.29252
3323.08564	-73.0068
3323.69138	-73.33805
3324.29692	-73.66971
3324.90229	-73.81197
3325.50746	-74.04375
3326.11246	-74.4778
3326.71726	-75.04753
3327.32189	-75.1158
3327.92632	-74.31266
3328.53057	-73.14649
3329.13464	-72.35385
3329.73852	-72.1847
3330.34222	-72.25978
3330.94573	-72.38312
3331.54906	-72.62483
3332.1522	-73.17125
3332.75516	-73.49745
3333.35793	-73.06555
3333.96051	-72.53671
3334.56292	-72.96851
3335.16513	-74.12963
3335.76717	-74.72889
3336.36902	-74.70004
3336.97068	-74.70635
3337.57216	-75.14778
3338.17345	-75.15671
3338.77456	-74.70794
3339.37548	-74.3
3339.97622	-74.59037
3340.57678	-74.68961
3341.17715	-74.15864
3341.77734	-73.69989
3342.37734	-74.28403
3342.97716	-75.09354
3343.57679	-74.96836
3344.17624	-74.4101
3344.7755	-74.90062
3345.37458	-76.25897
3345.97348	-77.09885
3346.57219	-76.4789
3347.17072	-75.20292
3347.76906	-74.13467
3348.36722	-73.72157
3348.96519	-73.71278
3349.56298	-74.18405
3350.16059	-74.82381
3350.75801	-75.07506
3351.35525	-74.80367
3351.9523	-74.70539
3352.54917	-74.75666
3353.14586	-74.54489
3353.74236	-74.07394
3354.33868	-73.97205
3354.93481	-74.13999
3355.53076	-74.54443
3356.12653	-75.1687
3356.72211	-75.96329
3357.31751	-76.49655
3357.91272	-76.56284
3358.50775	-75.98187
3359.1026	-75.08893
3359.69726	-74.3475
3360.29174	-73.82116
3360.88604	-73.52126
3361.48015	-73.84299
3362.07408	-74.86938
3362.66782	-75.39524
3363.26138	-75.03266
3363.85476	-74.11308
3364.44796	-73.49179
3365.04097	-73.1057
3365.6338	-73.16177
3366.22644	-73.04278
3366.8189	-72.54323
3367.41118	-71.99282
3368.00327	-72.19678
3368.59518	-72.60791
3369.18691	-72.8153
3369.77845	-72.75775
3370.36981	-72.78071
3370.96099	-72.59096
3371.55199	-72.97136
3372.1428	-73.79677
3372.73343	-74.09248
3373.32387	-72.98946
3373.91413	-72.62022
3374.50421	-74.05825
3375.09411	-75.83182
3375.68382	-75.77469
3376.27335	-74.86157
3376.8627	-74.28319
3377.45186	-74.14938
3378.04084	-74.22413
3378.62964	-74.74457
3379.21825	-75.11859
3379.80669	-75.08346
3380.39493	-75.00539
3380.983	-74.5902
3381.57089	-73.39412
3382.15859	-72.59639
3382.74611	-73.41769
3383.33344	-74.70907
3383.92059	-75.06507
3384.50756	-74.56953
3385.09435	-74.14954
3385.68096	-73.72147
3386.26738	-73.70296
3386.85362	-74.1234
3387.43968	-74.74579
3388.02555	-74.98522
3388.61125	-75.44964
3389.19676	-75.96345
3389.78208	-76.08547
3390.36723	-75.51549
3390.95219	-74.83364
3391.53697	-74.28275
3392.12157	-74.19767
