WAVELENGTH	ABS
nm	Abs
813.16178	0.32906
813.30758	0.32907
813.45337	0.32867
813.59916	0.32801
813.74493	0.32798
813.89069	0.32865
814.03644	0.32926
814.18218	0.32969
814.32791	0.32975
814.47364	0.32928
814.61935	0.32869
814.76505	0.32835
814.91074	0.32814
815.05643	0.32784
815.2021	0.3278
815.34776	0.32786
815.49342	0.32755
815.63906	0.3273
815.7847	0.32708
815.93032	0.32667
816.07593	0.32637
816.22154	0.32663
816.36713	0.32678
816.51272	0.32616
816.65829	0.32584
816.80386	0.32634
816.94941	0.32679
817.09496	0.32659
817.2405	0.3258
817.38602	0.32528
817.53154	0.32524
817.67705	0.32507
817.82254	0.325
817.96803	0.32501
818.11351	0.32483
818.25897	0.32452
818.40443	0.32429
818.54988	0.32467
818.69532	0.32521
818.84074	0.32515
818.98616	0.32498
819.13157	0.32514
819.27697	0.32541
819.42236	0.32545
819.56773	0.32518
819.7131	0.3248
819.85846	0.32446
820.00381	0.32389
820.14915	0.32312
820.29448	0.32298
820.4398	0.32364
820.58511	0.3244
820.73041	0.32468
820.8757	0.32457
821.02098	0.32459
821.16625	0.32449
821.31151	0.32392
821.45676	0.32342
821.602	0.32329
821.74723	0.32336
821.89245	0.32327
822.03767	0.32289
822.18287	0.32248
822.32806	0.32241
822.47324	0.32252
822.61841	0.32235
822.76357	0.32228
822.90873	0.32269
823.05387	0.32278
823.199	0.32249
823.34412	0.32239
823.48924	0.32214
823.63434	0.32191
823.77943	0.32177
823.92451	0.32127
824.06959	0.32077
824.21465	0.32068
824.3597	0.32081
824.50475	0.32107
824.64978	0.32105
824.7948	0.32027
824.93982	0.31993
825.08482	0.32049
825.22981	0.32071
825.3748	0.32063
825.51977	0.32064
825.66474	0.32094
825.80969	0.32158
825.95464	0.32157
826.09957	0.32075
826.2445	0.32024
826.38941	0.32037
826.53431	0.32071
826.67921	0.32099
826.82409	0.321
826.96897	0.32088
827.11383	0.32102
827.25869	0.32141
827.40354	0.32171
827.54837	0.32147
827.6932	0.32083
827.83801	0.32042
827.98282	0.3202
828.12761	0.31999
828.2724	0.31963
828.41718	0.31914
828.56194	0.31911
828.7067	0.31923
828.85144	0.31919
828.99618	0.31929
829.14091	0.31941
829.28562	0.31943
829.43033	0.3194
829.57503	0.3196
829.71971	0.31961
829.86439	0.31869
830.00906	0.31784
830.15371	0.31819
830.29836	0.31885
830.443	0.31864
830.58762	0.31802
830.73224	0.31788
830.87685	0.31818
831.02144	0.31844
831.16603	0.31829
831.31061	0.318
831.45518	0.31783
831.59973	0.31759
831.74428	0.31744
831.88882	0.31748
832.03335	0.3175
832.17786	0.31739
832.32237	0.31702
832.46687	0.31648
832.61136	0.31616
832.75583	0.31604
832.9003	0.31576
833.04476	0.31547
833.18921	0.31567
833.33364	0.31589
833.47807	0.31569
833.62249	0.31544
833.7669	0.31532
833.9113	0.31524
834.05568	0.31534
834.20006	0.31537
834.34443	0.31502
834.48879	0.31498
834.63314	0.31517
834.77747	0.31511
834.9218	0.31492
835.06612	0.31484
835.21043	0.31473
835.35473	0.31439
835.49901	0.31432
835.64329	0.31483
835.78756	0.31531
835.93182	0.31522
836.07607	0.31491
836.2203	0.315
836.36453	0.31527
836.50875	0.3149
836.65296	0.31403
836.79716	0.31344
836.94134	0.31338
837.08552	0.31334
837.22969	0.31336
837.37385	0.31352
837.518	0.31351
837.66214	0.31335
837.80626	0.31305
837.95038	0.31289
838.09449	0.31308
838.23859	0.31332
838.38268	0.31314
838.52675	0.31255
838.67082	0.31217
838.81488	0.31231
838.95893	0.31239
839.10297	0.3121
839.24699	0.31173
839.39101	0.31144
839.53502	0.31141
839.67902	0.31132
839.823	0.31081
839.96698	0.31039
840.11095	0.31044
840.25491	0.31074
840.39886	0.3107
840.54279	0.31013
840.68672	0.3096
840.83064	0.30955
840.97455	0.30992
841.11844	0.31027
841.26233	0.31047
841.40621	0.31063
841.55007	0.31081
841.69393	0.31086
841.83778	0.31053
841.98162	0.31013
842.12544	0.30979
842.26926	0.3093
842.41307	0.30897
842.55686	0.30879
842.70065	0.30838
842.84443	0.3083
842.9882	0.30891
843.13195	0.30956
843.2757	0.30963
843.41944	0.30921
843.56316	0.30892
843.70688	0.30896
843.85058	0.30897
843.99428	0.30881
844.13797	0.30865
844.28164	0.30862
844.42531	0.30843
844.56897	0.30816
844.71261	0.30793
844.85625	0.30745
844.99987	0.30708
845.14349	0.3074
845.28709	0.30809
845.43069	0.30835
845.57428	0.30809
845.71785	0.30742
845.86142	0.30668
846.00497	0.30635
846.14852	0.30618
846.29205	0.30625
846.43558	0.3066
846.57909	0.3068
846.7226	0.3069
846.86609	0.30708
847.00957	0.30719
847.15305	0.30749
847.29651	0.30793
847.43997	0.30795
847.58341	0.30797
847.72685	0.30801
847.87027	0.30763
848.01368	0.30747
848.15709	0.30742
848.30048	0.30731
848.44386	0.30737
848.58724	0.30744
848.7306	0.30781
848.87395	0.3084
849.0173	0.30885
849.16063	0.30885
849.30395	0.30852
849.44727	0.30844
849.59057	0.30827
849.73386	0.30763
849.87714	0.30702
850.02041	0.30678
850.16368	0.30638
850.30693	0.30584
850.45017	0.30584
850.5934	0.30601
850.73662	0.30595
850.87984	0.30591
851.02304	0.30611
851.16623	0.30651
851.30941	0.30651
851.45258	0.30609
851.59574	0.30579
851.73889	0.30568
851.88203	0.30568
852.02516	0.30555
852.16828	0.30517
852.31139	0.30496
852.45449	0.30488
852.59758	0.30489
852.74066	0.30542
852.88373	0.30577
853.02679	0.30523
853.16984	0.30458
853.31288	0.30467
853.4559	0.30507
853.59892	0.30522
853.74193	0.30517
853.88493	0.30523
854.02792	0.3056
854.1709	0.30595
854.31386	0.30594
854.45682	0.30594
854.59977	0.30614
854.74271	0.30615
854.88563	0.30594
855.02855	0.30578
855.17146	0.30565
855.31435	0.30556
855.45724	0.30547
855.60012	0.30532
855.74298	0.30533
855.88584	0.30536
856.02868	0.30496
856.17152	0.30459
856.31434	0.30464
856.45716	0.30456
856.59996	0.30437
856.74276	0.30443
856.88554	0.30468
857.02832	0.30475
857.17108	0.30483
857.31383	0.30522
857.45658	0.30542
857.59931	0.30529
857.74203	0.30488
857.88475	0.30414
858.02745	0.3036
858.17014	0.30364
858.31283	0.30433
858.4555	0.3053
858.59816	0.3057
858.74081	0.30546
858.88345	0.30524
859.02608	0.30516
859.16871	0.305
859.31132	0.30487
859.45392	0.30466
859.59651	0.30446
859.73909	0.30476
859.88166	0.30543
860.02422	0.30606
860.16677	0.30639
860.30931	0.30637
860.45184	0.30598
860.59436	0.30586
860.73686	0.30652
860.87936	0.3069
861.02185	0.30672
861.16433	0.30689
861.3068	0.30718
861.44925	0.30719
861.5917	0.30711
861.73414	0.30702
861.87657	0.30657
862.01898	0.30558
862.16139	0.30501
862.30378	0.30508
862.44617	0.30533
862.58855	0.30579
862.73091	0.30622
862.87327	0.30658
863.01561	0.30689
863.15795	0.30696
863.30027	0.30751
863.44258	0.30845
863.58489	0.30888
863.72718	0.30875
863.86947	0.30811
864.01174	0.30747
864.154	0.30739
864.29625	0.30729
864.4385	0.30671
864.58073	0.30618
864.72295	0.30607
864.86516	0.30593
865.00736	0.30596
865.14955	0.30632
865.29173	0.30631
865.4339	0.30618
865.57606	0.30641
865.71821	0.30654
865.86035	0.30665
866.00248	0.30691
866.1446	0.30704
866.28671	0.30754
866.42881	0.30825
866.5709	0.30829
866.71298	0.30817
866.85504	0.30832
866.9971	0.30841
867.13915	0.30814
867.28118	0.30766
867.42321	0.30744
867.56523	0.30739
867.70723	0.30733
867.84923	0.30757
867.99121	0.3076
868.13319	0.30696
868.27515	0.30644
868.41711	0.30641
868.55905	0.30703
868.70098	0.30796
868.84291	0.30818
868.98482	0.30821
869.12672	0.30866
869.26862	0.30875
869.4105	0.30857
869.55237	0.30902
869.69423	0.30932
869.83608	0.30906
869.97792	0.30894
870.11975	0.30862
870.26157	0.30808
870.40338	0.30796
870.54518	0.30799
870.68697	0.30837
870.82875	0.30937
870.97052	0.30987
871.11228	0.30965
871.25403	0.30955
871.39576	0.30974
871.53749	0.30973
871.67921	0.30964
871.82092	0.30996
871.96261	0.31034
872.1043	0.31021
872.24597	0.30972
872.38764	0.3092
872.52929	0.30875
872.67094	0.30878
872.81257	0.30898
872.9542	0.30915
873.09581	0.30927
873.23741	0.30901
873.37901	0.30883
873.52059	0.30891
873.66216	0.309
873.80372	0.30857
873.94527	0.30772
874.08681	0.3079
874.22835	0.30919
874.36987	0.31015
874.51138	0.31032
874.65287	0.31014
874.79436	0.31002
874.93584	0.31034
875.07731	0.31069
875.21877	0.31045
875.36022	0.31005
875.50165	0.30994
875.64308	0.30991
875.7845	0.30981
875.9259	0.31021
876.0673	0.3109
876.20869	0.31087
876.35006	0.31047
876.49143	0.31029
876.63278	0.31011
876.77412	0.31013
876.91546	0.31043
877.05678	0.31057
877.19809	0.31045
877.3394	0.31038
877.48069	0.3104
877.62197	0.31023
877.76324	0.31006
877.9045	0.31038
878.04575	0.31081
878.18699	0.31052
878.32822	0.30986
878.46944	0.30932
878.61065	0.30885
878.75185	0.30872
878.89304	0.3089
879.03421	0.30889
879.17538	0.30846
879.31654	0.30798
879.45769	0.30804
879.59882	0.30835
879.73995	0.30878
879.88106	0.3096
880.02217	0.30995
880.16326	0.30993
880.30435	0.31021
880.44542	0.31041
880.58648	0.31047
880.72753	0.31053
880.86858	0.31032
881.00961	0.31014
881.15063	0.30986
881.29164	0.30915
881.43264	0.30843
881.57363	0.30767
881.71461	0.30722
881.85558	0.30742
881.99654	0.30788
882.13749	0.30812
882.27843	0.30817
882.41935	0.30841
882.56027	0.30832
882.70118	0.30799
882.84207	0.30786
882.98296	0.3078
883.12383	0.30787
883.2647	0.30807
883.40555	0.30831
883.5464	0.30815
883.68723	0.30761
883.82805	0.30749
883.96887	0.30748
884.10967	0.30728
884.25046	0.30739
884.39124	0.30765
884.53201	0.30758
884.67277	0.30725
884.81352	0.30663
884.95426	0.30624
885.09499	0.30666
885.23571	0.30747
885.37642	0.30783
885.51711	0.30731
885.6578	0.30638
885.79848	0.30584
885.93914	0.30591
886.0798	0.30636
886.22044	0.30646
886.36108	0.30602
886.5017	0.3063
886.64232	0.30735
886.78292	0.30787
886.92351	0.30779
887.0641	0.30753
887.20467	0.30721
887.34523	0.30704
887.48578	0.307
887.62632	0.30679
887.76685	0.30677
887.90737	0.30682
888.04788	0.3066
888.18838	0.30648
888.32886	0.30638
888.46934	0.30615
888.60981	0.3059
888.75026	0.30588
888.89071	0.30597
889.03115	0.30596
889.17157	0.30603
889.31198	0.30602
889.45239	0.30568
889.59278	0.30527
889.73316	0.30516
889.87354	0.30536
890.0139	0.30553
890.15425	0.30554
890.29459	0.3054
890.43492	0.30511
890.57524	0.30456
890.71555	0.30455
890.85585	0.30562
890.99614	0.3064
891.13641	0.30614
891.27668	0.30534
891.41694	0.30468
891.55718	0.30479
891.69742	0.30544
891.83764	0.30555
891.97786	0.30479
892.11806	0.30409
892.25826	0.30392
892.39844	0.30381
892.53861	0.30395
892.67877	0.30469
892.81892	0.30514
892.95907	0.30518
893.0992	0.3052
893.23932	0.30506
893.37942	0.30522
893.51952	0.3057
893.65961	0.30588
893.79969	0.30592
893.93976	0.30604
894.07981	0.30593
894.21986	0.30575
894.35989	0.30584
894.49992	0.30572
894.63993	0.30505
894.77993	0.30459
894.91993	0.30468
895.05991	0.30492
895.19988	0.30482
895.33984	0.30444
895.47979	0.3048
895.61973	0.30562
895.75966	0.30548
895.89958	0.30473
896.03949	0.30433
896.17939	0.30424
896.31928	0.30417
896.45915	0.30337
896.59902	0.30227
896.73888	0.30201
896.87872	0.30221
897.01855	0.30204
897.15838	0.30143
897.29819	0.30097
897.43799	0.30066
897.57779	0.3006
897.71757	0.30065
897.85734	0.3003
897.9971	0.30033
898.13685	0.30098
898.27659	0.30151
898.41632	0.30189
898.55603	0.30238
898.69574	0.30259
898.83544	0.30255
898.97512	0.30287
899.1148	0.30324
899.25447	0.30328
899.39412	0.30333
899.53376	0.30328
899.6734	0.30305
899.81302	0.30281
899.95263	0.30254
900.09223	0.30182
900.23182	0.30035
900.3714	0.29961
900.51097	0.30041
900.65053	0.301
900.79008	0.30041
900.92962	0.29993
901.06914	0.30019
901.20866	0.30064
901.34817	0.30089
901.48766	0.30083
901.62715	0.30065
901.76662	0.30044
901.90608	0.30049
902.04554	0.30086
902.18498	0.30093
902.32441	0.30066
902.46383	0.30031
902.60324	0.30021
902.74264	0.30027
902.88203	0.29988
903.02141	0.29992
903.16077	0.30086
903.30013	0.30166
903.43948	0.30188
903.57881	0.30158
903.71814	0.30168
903.85745	0.3023
903.99675	0.30232
904.13605	0.30198
904.27533	0.30205
904.4146	0.30248
904.55386	0.30289
904.69311	0.30288
904.83235	0.30221
904.97158	0.30137
905.1108	0.30084
905.25001	0.30054
905.38921	0.30067
905.52839	0.30087
905.66757	0.30112
905.80673	0.30158
905.94589	0.30179
906.08503	0.30141
906.22416	0.3007
906.36329	0.3007
906.5024	0.30089
906.6415	0.30047
906.78059	0.3003
906.91967	0.30046
907.05874	0.30035
907.1978	0.29999
907.33684	0.29977
907.47588	0.29969
907.61491	0.29961
907.75392	0.29962
907.89293	0.29957
908.03192	0.29946
908.17091	0.29946
908.30988	0.29943
908.44884	0.2996
908.58779	0.29993
908.72673	0.29999
908.86566	0.30003
909.00458	0.30056
909.14349	0.30144
909.28239	0.30202
909.42128	0.30175
909.56015	0.30137
909.69902	0.30187
909.83787	0.30209
909.97672	0.30138
910.11555	0.30096
910.25437	0.30087
910.39319	0.30086
910.53199	0.30086
910.67078	0.30084
910.80956	0.301
910.94833	0.3011
911.08709	0.30101
911.22584	0.30116
911.36457	0.30157
911.5033	0.30157
911.64202	0.3013
911.78072	0.30093
911.91941	0.30024
912.0581	0.29997
912.19677	0.30016
912.33543	0.3002
912.47408	0.30046
912.61273	0.30071
912.75136	0.3005
912.88997	0.30031
913.02858	0.3006
913.16718	0.30082
913.30577	0.30072
913.44434	0.30069
913.58291	0.30041
913.72146	0.29996
913.86001	0.29977
913.99854	0.29969
914.13706	0.29966
914.27558	0.29958
914.41408	0.29947
914.55257	0.29965
914.69105	0.2999
914.82952	0.29938
914.96797	0.29852
915.10642	0.29879
915.24486	0.29957
915.38328	0.29938
915.5217	0.2991
915.6601	0.2996
915.7985	0.29977
915.93688	0.29929
916.07525	0.29865
916.21361	0.29817
916.35196	0.2984
916.4903	0.29919
916.62863	0.29994
916.76695	0.30053
916.90526	0.30086
917.04355	0.30087
917.18184	0.30104
917.32011	0.30162
917.45838	0.30151
917.59663	0.3005
917.73487	0.30005
917.87311	0.30012
918.01133	0.29998
918.14954	0.29995
918.28774	0.30014
918.42593	0.30057
918.5641	0.30126
918.70227	0.30217
918.84043	0.30293
918.97857	0.30261
919.11671	0.30128
919.25483	0.29993
919.39294	0.29935
919.53105	0.2997
919.66914	0.30009
919.80722	0.30005
919.94529	0.29998
920.08335	0.3
920.2214	0.30052
920.35943	0.30122
920.49746	0.30137
920.63548	0.30124
920.77348	0.30072
920.91147	0.30025
921.04946	0.30065
921.18743	0.30142
921.32539	0.30219
921.46334	0.30285
921.60128	0.30291
921.73921	0.30265
921.87713	0.30279
922.01504	0.30291
922.15294	0.30261
922.29082	0.30245
922.4287	0.30214
922.56656	0.30133
922.70441	0.30095
922.84226	0.30118
922.98009	0.30127
923.11791	0.30103
923.25572	0.30062
923.39352	0.30053
923.53131	0.30097
923.66908	0.3012
923.80685	0.3011
923.94461	0.30083
924.08235	0.30053
924.22009	0.30073
924.35781	0.30094
924.49552	0.30083
924.63322	0.3011
924.77091	0.30169
924.90859	0.30197
925.04626	0.30266
925.18392	0.30324
925.32157	0.30248
925.45921	0.30174
925.59683	0.30165
925.73445	0.30169
925.87205	0.30197
926.00964	0.30249
926.14723	0.30275
926.2848	0.30234
926.42236	0.30154
926.55991	0.30101
926.69745	0.30102
926.83497	0.30136
926.97249	0.30221
927.11	0.30309
927.24749	0.30358
927.38498	0.30401
927.52245	0.3041
927.65991	0.30351
927.79736	0.30265
927.9348	0.30231
928.07223	0.30242
928.20965	0.30255
928.34706	0.30285
928.48446	0.30304
928.62184	0.30326
928.75922	0.30354
928.89658	0.3034
929.03394	0.30287
929.17128	0.30219
929.30861	0.30205
929.44593	0.3023
929.58324	0.30237
929.72054	0.30255
929.85783	0.30274
929.99511	0.30249
930.13237	0.30227
930.26963	0.30266
930.40687	0.303
930.54411	0.30296
930.68133	0.30303
930.81854	0.30294
930.95574	0.3029
931.09293	0.303
931.23011	0.30299
931.36728	0.30318
